,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.992,-1.0,0.008,1.0,0.0
2,0.0,0.984,-1.0,0.016,1.0,0.0
3,0.0,0.976,-1.0,0.024,1.0,0.0
4,0.0,0.968,-1.0,0.032,1.0,0.0
5,0.0,0.96,-1.06,0.04,1.0,0.0
6,0.06,0.95152,-1.085,0.048,1.058,0.01707520000000659
7,0.145,0.94284,-1.632,0.056,1.058,0.04833580000000075
8,0.777,0.9297839999999999,-3.401,0.064,1.419,0.25895416800001114
9,3.178,0.902576,-6.614,0.072,2.676,1.0557785279999954
10,8.792,0.849664,-10.434,0.08,5.332,2.6582298880000015
11,18.226,0.766192,-10.212,0.088,10.248,4.228167392000003
12,27.287,0.684496,-8.421,0.096,14.504266000000001,4.386177248
13,34.167,0.617128,-7.282,0.104,18.9763818,3.6032249519999895
14,38.988,0.5588719999999999,-5.273,0.112,21.064322000000004,2.428152952000004
15,40.396,0.516688,-4.43,0.12,25.131815100000004,1.7731248320000013
16,39.331,0.481248,-4.498,0.128,26.2641138,1.3591013120000026
17,38.307,0.445264,-4.139,0.136,28.17466090000002,0.9535922879999998
18,36.673,0.41215199999999996,-3.645,0.144,28.403800700000012,0.7453571120000015
19,34.578,0.382992,-3.269,0.152,28.336089900000005,0.6445929919999981
20,33.049,0.35684,-3.114,0.16,28.118304800000022,0.5720238000000009
21,31.294,0.331928,-2.929,0.168,26.87300870000002,0.48684735199999885
22,29.868,0.308496,-2.596,0.176,25.380211900000024,0.40753724800000235
23,28.385,0.287728,-2.336,0.184,23.823626000000015,0.31922275199999783
24,26.829,0.26904,-2.089,0.192,22.281325500000026,0.2678167999999987
25,25.255,0.252328,-1.877,0.2,20.788114200000006,0.22816255199999977
26,24.109,0.23731200000000002,-1.849,0.208,19.566381700000004,0.18696883199999867
27,22.873,0.22252000000000002,-1.572,0.216,18.310602,0.15352619999999934
28,21.712,0.209944,-1.527,0.224,17.18850249999999,0.13535960800000066
29,20.663,0.19772800000000001,-1.457,0.232,16.244601200000012,0.1154827519999999
30,19.516,0.18607200000000002,-1.175,0.24,15.1777932,0.09691135200000008
31,18.493,0.176672,-1.278,0.248,14.293132329999992,0.08552755200000002
32,17.54,0.166448,-1.184,0.256,13.434912400000007,0.07649891199999956
33,16.641,0.156976,-1.058,0.264,12.64452476999998,0.06405692799999997
34,15.788,0.148512,-1.06,0.272,11.928666459999972,0.056159231999999976
35,14.965,0.14003200000000002,-1.037,0.28,11.253710219999984,0.04788787199999933
36,14.22,0.131736,-0.917,0.288,10.597824009999997,0.04103128800000013
37,13.49,0.12440000000000001,-0.811,0.296,10.001381310000003,0.03556399999999985
38,12.786,0.117912,-0.734,0.304,9.441280089999998,0.031719031999999744
39,12.179,0.11204,-0.706,0.312,8.906800749999991,0.027975799999999936
40,11.591,0.106392,-0.656,0.32,8.42815342,0.02465279200000009
41,11.029,0.10114400000000001,-0.622,0.328,7.984544490000005,0.021740407999999663
42,10.538,0.096168,-0.587,0.336,7.551628899999994,0.019668471999999836
43,9.994,0.091472,-0.594,0.344,7.145957849999998,0.017085152000000336
44,9.547,0.08672,-0.561,0.352,6.787977670000004,0.01398720000000003
45,9.1,0.082232,-0.493,0.36,6.438934850000006,0.012313271999999983
46,8.719,0.078288,-0.437,0.368,6.117046120000006,0.01132963200000006
47,8.323,0.074792,-0.406,0.376,5.806355439999996,0.010233592000000045
48,7.923,0.071544,-0.406,0.384,5.512815219999995,0.009566008000000124
49,7.582,0.06829600000000001,-0.417,0.392,5.243225929999999,0.008245047999999883
50,7.237,0.06495999999999999,-0.375,0.4,4.996712390000001,0.007132800000000088
51,6.913,0.06196,-0.339,0.408,4.750091270000004,0.006607799999999998
52,6.586,0.059247999999999995,-0.286,0.416,4.521906790000004,0.006265311999999994
53,6.284,0.056960000000000004,-0.327,0.424,4.297411619999996,0.005868799999999965
54,6.054,0.054344,-0.291,0.432,4.103679639999999,0.00524920800000001
55,5.775,0.052016,-0.249,0.44,3.9065290500000045,0.00508796799999999
56,5.528,0.050024,-0.258,0.448,3.7218360500000016,0.004919928000000027
57,5.324,0.04796,-0.272,0.456,3.5488401100000018,0.004663800000000037
58,5.113,0.045784,-0.21,0.464,3.3906683900000014,0.0044661680000000386
59,4.89,0.044104,-0.214,0.472,3.237042469999998,0.00419064800000001
60,4.687,0.042392000000000006,-0.182,0.48,3.0981150299999975,0.0039807919999999795
61,4.496,0.040936,-0.208,0.488,2.9634325900000027,0.00399448799999999
62,4.341,0.039272,-0.168,0.496,2.8446536300000065,0.00378175200000004
63,4.178,0.037927999999999996,-0.155,0.504,2.723544640000004,0.0036153520000000014
64,4.064,0.036688000000000005,-0.165,0.512,2.6071089499999993,0.003444831999999963
65,3.954,0.035368000000000004,-0.158,0.52,2.4991437999999966,0.0030540719999999906
66,3.844,0.034104,-0.117,0.528,2.396188049999993,0.0026386480000000177
67,3.736,0.033167999999999996,-0.11,0.536,2.2984936000000045,0.0020534720000000275
68,3.632,0.032288,-0.097,0.544,2.2051446900000196,0.0018616320000000143
69,3.547,0.031512,-0.117,0.552,2.1154008199999934,0.001722231999999991
70,3.428,0.030576,-0.115,0.56,2.030206720000003,0.001826527999999996
71,3.311,0.029656,-0.163,0.568,1.9482857900000004,0.001977208000000019
72,3.194,0.028352,-0.154,0.576,1.8757567200000052,0.002128512000000001
73,3.078,0.027120000000000002,-0.16,0.584,1.8104472200000057,0.002031199999999998
74,2.982,0.02584,-0.11,0.592,1.7593714400000016,0.0016727999999999951
75,2.907,0.02496,-0.087,0.6,1.7170375599999976,0.0011967999999999961
76,2.829,0.024264,-0.043,0.608,1.6863233299999913,0.0008152880000000096
77,2.771,0.02392,-0.039,0.616,1.6603727499999965,0.0007031999999999954
78,2.717,0.023608,-0.019,0.624,1.6396890599999967,0.000740791999999999
79,2.669,0.023456,-0.017,0.632,1.6219793999999932,0.0008270079999999921
80,2.624,0.02332,-0.015,0.64,1.604113209999994,0.0008941999999999979
81,2.57,0.0232,-0.024,0.648,1.5861006700000078,0.0009759999999999991
82,2.525,0.023008,-0.026,0.656,1.5689784800000008,0.0010929919999999953
83,2.487,0.0228,-0.023,0.664,1.5508211500000029,0.0012119999999999891
84,2.444,0.022616,-0.031,0.672,1.534761670000001,0.0013205680000000016
85,2.395,0.022368,-0.028,0.68,1.5174650299999983,0.0014590720000000061
86,2.354,0.022143999999999997,-0.034,0.688,1.5013457200000007,0.0015854080000000082
87,2.318,0.021872,-0.034,0.696,1.4851071399999953,0.0017059519999999963
88,2.279,0.0216,-0.039,0.704,1.4690336199999998,0.0018079999999999928
89,2.244,0.021288,-0.041,0.712,1.454325760000011,0.0019206319999999976
90,2.208,0.02096,-0.047,0.72,1.4385887500000094,0.0020127999999999917
91,2.181,0.020583999999999998,-0.043,0.728,1.4241491299999989,0.0020853680000000024
92,2.157,0.020239999999999998,-0.035,0.736,1.409525049999999,0.002088800000000006
93,2.139,0.019960000000000002,-0.03,0.744,1.3954034500000008,0.002079799999999999
94,2.126,0.019719999999999998,-0.036,0.752,1.3807472500000022,0.002070200000000007
95,2.107,0.019431999999999998,-0.04,0.76,1.3656522400000008,0.002023672000000005
96,2.086,0.019111999999999997,-0.035,0.768,1.349985250000001,0.001965432000000007
97,2.073,0.018832,-0.019,0.776,1.3349263400000049,0.0018934719999999957
98,2.051,0.01868,-0.029,0.784,1.3192116100000053,0.001830200000000005
99,2.029,0.018448,-0.025,0.792,1.302679010000001,0.0017469119999999948
100,2.008,0.018248,-0.044,0.8,1.283040390000001,0.0016483119999999901
101,1.992,0.017896000000000002,-0.017,0.808,1.2680795000000025,0.0015106479999999962
102,1.974,0.01776,-0.028,0.816,1.2520570900000008,0.001436799999999991
103,1.944,0.017536000000000003,-0.033,0.824,1.2357631900000012,0.0013690879999999908
104,1.901,0.017272,-0.029,0.832,1.2184970800000072,0.0012457520000000101
105,1.859,0.01704,-0.034,0.84,1.2011160400000105,0.0012088000000000036
106,1.811,0.016768,-0.028,0.848,1.1839850899999986,0.0012062719999999913
107,1.75,0.016544,-0.047,0.856,1.1678749299999993,0.001227007999999998
108,1.684,0.016168,-0.036,0.864,1.1502186599999922,0.0012524719999999973
109,1.596,0.015880000000000002,-0.054,0.872,1.1306485400000055,0.0013661999999999956
110,1.519,0.015448,-0.045,0.88,1.1132189500000014,0.0015379119999999987
111,1.436,0.015087999999999999,-0.07,0.888,1.0966219399999972,0.0015920319999999997
112,1.354,0.014528000000000001,-0.068,0.896,1.0785642700000035,0.0017451519999999974
113,1.258,0.013984,-0.089,0.904,1.061844400000003,0.0019399680000000005
114,1.189,0.013272,-0.092,0.912,1.0488884499999993,0.002101752000000001
115,1.122,0.012536,-0.08,0.92,1.0343571299999998,0.0021720879999999987
116,1.07,0.011896,-0.08,0.928,1.0220473599999995,0.0021266479999999957
117,1.044,0.011256,-0.111,0.936,1.0150665300000004,0.002026808000000001
118,1.022,0.010368,-0.095,0.944,1.0088999999999997,0.0017310719999999993
119,1.009,0.009608,-0.064,0.952,1.0045,0.0013007919999999977
120,1.002,0.009096,-0.048,0.96,1.00133334,0.0009618479999999998
121,1.002,0.008712,-0.043,0.968,1.002,0.0006486319999999992
122,1.0,0.008368,-0.033,0.976,1.0,0.0003510719999999985
123,0.987,0.008103999999999998,-0.013,0.984,1.0,0.0001026480000000003
124,0.0,0.008,0.0,0.992,1.0,0.0
