,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.992,-1.0,0.008,1.0,0.0
2,0.0,0.984,-1.0,0.016,1.0,0.0
3,0.0,0.976,-1.0,0.024,1.0,0.0
4,0.0,0.968,-1.0,0.032,1.0,0.0
5,0.0,0.96,-1.0,0.04,1.0,0.0
6,0.0,0.952,-1.0,0.048,1.0,0.0
7,0.0,0.944,-1.0,0.056,1.0,0.0
8,0.0,0.936,-1.0,0.064,1.0,0.0
9,0.0,0.928,-1.004,0.072,1.0,0.0
10,0.004,0.919968,-1.0,0.08,1.0,0.00012787200001184828
11,0.004,0.911968,-1.0,0.088,1.0,0.00012787199999729636
12,0.004,0.903968,-1.03,0.096,1.0,0.00012787199999729636
13,0.034,0.895728,-1.102,0.104,1.009,0.004118752000009408
14,0.136,0.886912,-1.021,0.112,1.041,0.019420031999994536
15,0.157,0.8787440000000001,-1.114,0.12,1.041,0.0228988079999981
16,0.271,0.8698319999999999,-1.315,0.128,1.095,0.05727647200001229
17,0.586,0.859312,-1.432,0.136,1.227,0.1318608319999912
18,0.998,0.8478559999999999,-1.615,0.144,1.3563265000000002,0.2465414080000046
19,1.579,0.834936,-1.785,0.152,1.6856981,0.4027384879999881
20,2.334,0.8206559999999999,-2.207,0.16,2.0025646,0.5734502080000093
21,3.428,0.803,-2.444,0.168,2.724056,0.8530589999999938
22,4.727,0.783448,-3.418,0.176,3.4242150000000016,1.1264499120000109
23,6.728,0.756104,-3.738,0.184,4.642348900000001,1.6076466479999945
24,8.771,0.7262000000000001,-4.383,0.192,5.962211670000001,2.072370999999999
25,11.209,0.691136,-5.931,0.2,7.78653737,2.507730688000003
26,14.238,0.643688,-5.916,0.208,9.984251869999998,3.087283832000001
27,17.146,0.59636,-5.959,0.216,12.247078510000003,3.327119799999993
28,19.245,0.548688,-5.504,0.224,13.944038290000002,3.485812831999996
29,20.399,0.504656,-5.861,0.232,14.988697519999995,3.431370208
30,21.058,0.45776799999999995,-5.87,0.24,15.9597615,3.2418412720000016
31,21.429,0.410808,-5.523,0.248,16.517245390000006,2.952622392000001
32,21.187,0.366624,-4.767,0.256,16.410297680000006,2.5516033279999975
33,20.507,0.328488,-4.38,0.264,15.769663479999995,2.203226232000001
34,19.771,0.293448,-3.999,0.272,15.006497719999995,1.7616899120000016
35,18.767,0.261456,-3.713,0.28,14.020755740000014,1.4295590079999985
36,17.633,0.231752,-3.239,0.288,12.976486069999998,1.0584963119999993
37,16.629,0.20584,-2.802,0.296,12.054192190000016,0.7345047999999997
38,15.371,0.183424,-2.501,0.304,11.006323470000012,0.5572225279999994
39,14.284,0.163416,-1.996,0.312,10.150941970000002,0.40544536800000014
40,13.212,0.147448,-1.868,0.32,9.340330209999992,0.3096739119999997
41,12.159,0.13250399999999998,-1.629,0.328,8.632815330000009,0.23705624800000033
42,11.31,0.119472,-1.514,0.336,7.982558420000005,0.17790115200000015
43,10.533,0.10736,-1.178,0.344,7.452359519999995,0.1277728000000002
44,9.832,0.09793600000000001,-1.085,0.352,6.95848438,0.099563488
45,9.2,0.089256,-0.857,0.36,6.512385170000008,0.07094680800000003
46,8.618,0.0824,-0.756,0.368,6.107625410000006,0.05105599999999981
47,8.158,0.076352,-0.646,0.376,5.755100250000004,0.0364165119999999
48,7.737,0.071184,-0.547,0.384,5.4409806099999996,0.025036768000000053
49,7.347,0.066808,-0.442,0.392,5.151192790000004,0.016958391999999888
50,7.003,0.063272,-0.374,0.4,4.8780050499999925,0.012069752000000107
51,6.672,0.06028,-0.384,0.408,4.6234760700000015,0.010198199999999985
52,6.385,0.057207999999999995,-0.274,0.416,4.394756730000001,0.006929592000000014
53,6.093,0.055015999999999995,-0.281,0.424,4.170694469999995,0.005742968000000019
54,5.836,0.052768,-0.266,0.432,3.9693499000000037,0.005302272000000017
55,5.586,0.05064,-0.253,0.44,3.782361130000003,0.0053048
56,5.363,0.048616,-0.251,0.448,3.6092188200000037,0.004840567999999962
57,5.166,0.046608,-0.228,0.456,3.4471330500000046,0.0044457920000000395
58,4.96,0.044784,-0.204,0.464,3.299785289999995,0.004259168000000016
59,4.757,0.043152,-0.199,0.472,3.160725220000003,0.004054112000000004
60,4.581,0.04156,-0.186,0.48,3.0343997999999983,0.003591799999999978
61,4.426,0.040072,-0.157,0.488,2.9092617700000027,0.003719351999999958
62,4.281,0.038816,-0.161,0.496,2.789513610000004,0.0036487679999999897
63,4.165,0.037528,-0.151,0.504,2.6725747800000055,0.003452152000000012
64,4.039,0.03632,-0.16,0.512,2.559518869999997,0.003107200000000006
65,3.919,0.03504,-0.137,0.52,2.4536927499999974,0.0026847999999999954
66,3.808,0.033944,-0.12,0.528,2.3532885599999953,0.0023836079999999525
67,3.715,0.032984,-0.103,0.536,2.2613675800000044,0.0019509679999999605
68,3.612,0.032159999999999994,-0.105,0.544,2.1705894500000174,0.001628800000000041
69,3.503,0.03132,-0.116,0.552,2.0829855199999936,0.0015181999999999932
70,3.376,0.030392,-0.14,0.56,1.9981330100000032,0.0018447920000000124
71,3.251,0.029272,-0.183,0.568,1.9188780500000011,0.0020217520000000064
72,3.131,0.027808,-0.159,0.576,1.8501774100000057,0.0021553920000000064
73,3.04,0.026536,-0.129,0.584,1.7903166800000083,0.0018600879999999904
74,2.94,0.025504000000000002,-0.095,0.592,1.7420898000000014,0.0014132479999999959
75,2.861,0.024744,-0.074,0.6,1.706708829999998,0.0010588079999999992
76,2.81,0.024152,-0.034,0.608,1.680682559999993,0.000805111999999994
77,2.745,0.02388,-0.027,0.616,1.6559580099999982,0.0007742000000000075
78,2.7,0.023664,-0.021,0.624,1.6386401499999974,0.0008018879999999911
79,2.652,0.023496,-0.024,0.632,1.6209558799999917,0.000872247999999999
80,2.602,0.023304,-0.025,0.64,1.6037649399999965,0.0009714480000000094
81,2.559,0.023104,-0.015,0.648,1.5861835100000095,0.0011156480000000073
82,2.525,0.022984,-0.026,0.656,1.568295990000001,0.001190967999999998
83,2.481,0.022776,-0.03,0.664,1.5522291700000048,0.001308728000000002
84,2.446,0.022536,-0.028,0.672,1.53628363,0.0014680879999999874
85,2.393,0.022312000000000002,-0.032,0.68,1.5190571700000017,0.0015718319999999935
86,2.338,0.022056,-0.035,0.688,1.5032866100000017,0.0016796079999999948
87,2.302,0.021776,-0.027,0.696,1.4865789699999956,0.001781728000000001
88,2.27,0.02156,-0.042,0.704,1.4717272799999974,0.0018718000000000074
89,2.245,0.021224,-0.031,0.712,1.4568085800000112,0.0019567280000000052
90,2.212,0.020975999999999998,-0.043,0.72,1.4401711700000095,0.0020089280000000044
91,2.182,0.020632,-0.043,0.728,1.4228505000000005,0.002030071999999997
92,2.157,0.020288,-0.031,0.736,1.4089751299999964,0.0020696319999999988
93,2.13,0.02004,-0.034,0.744,1.3937577900000024,0.0020638000000000076
94,2.112,0.019768,-0.045,0.752,1.3778190799999999,0.0020572719999999976
95,2.088,0.019408,-0.034,0.76,1.3616411500000039,0.0020201919999999944
96,2.072,0.019136,-0.026,0.768,1.3454008900000007,0.0019706880000000026
97,2.051,0.018928,-0.03,0.776,1.329331820000006,0.001920351999999994
98,2.036,0.018688,-0.04,0.784,1.3143901800000042,0.0018488320000000016
99,2.018,0.018368,-0.038,0.792,1.2994095799999998,0.0017470720000000099
100,1.997,0.018064,-0.029,0.8,1.2826872799999998,0.0016114880000000014
101,1.975,0.017832,-0.041,0.808,1.2684995300000022,0.0015404719999999941
102,1.958,0.017504000000000002,-0.031,0.816,1.2515902699999994,0.0014132479999999959
103,1.936,0.017256,-0.025,0.824,1.2353316200000017,0.0012988080000000011
104,1.901,0.017056,-0.036,0.832,1.217596350000005,0.001236607999999997
105,1.858,0.016768,-0.027,0.84,1.201455840000011,0.0012062719999999913
106,1.804,0.016552,-0.025,0.848,1.1833233799999987,0.0012339119999999965
107,1.738,0.016352000000000002,-0.031,0.856,1.1640249599999992,0.0012325119999999998
108,1.662,0.016104,-0.048,0.864,1.144313739999993,0.0012546480000000032
109,1.578,0.01572,-0.059,0.872,1.125780470000005,0.0014061999999999983
110,1.491,0.015248,-0.052,0.88,1.1066163700000007,0.0016413120000000028
111,1.41,0.014832000000000001,-0.069,0.888,1.0914097799999982,0.0017654719999999956
112,1.328,0.01428,-0.073,0.896,1.0754551600000029,0.0019741999999999997
113,1.256,0.013696,-0.081,0.904,1.0604221800000029,0.002120448000000003
114,1.188,0.013048,-0.068,0.912,1.0471106599999993,0.0021507119999999986
115,1.126,0.012504,-0.098,0.92,1.0343571299999998,0.0021602480000000026
116,1.088,0.011720000000000001,-0.078,0.928,1.0262853599999997,0.0020701999999999964
117,1.056,0.011096,-0.096,0.936,1.019333160000001,0.001961848
118,1.03,0.010327999999999999,-0.073,0.944,1.0119999999999996,0.0016985520000000012
119,1.013,0.009744,-0.067,0.952,1.0065,0.0014118080000000007
120,1.004,0.009208000000000001,-0.051,0.96,1.00266668,0.0010575919999999996
121,1.002,0.0088,-0.055,0.968,1.002,0.0007359999999999989
122,1.0,0.00836,-0.034,0.976,1.0,0.00034380000000000163
123,0.989,0.008088,-0.011,0.984,1.0,8.703200000000067e-05
124,0.0,0.008,0.0,0.992,1.0,0.0
