,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.992,-1.0,0.008,1.0,0.0
2,0.0,0.984,-1.0,0.016,1.0,0.0
3,0.0,0.976,-1.0,0.024,1.0,0.0
4,0.0,0.968,-1.0,0.032,1.0,0.0
5,0.0,0.96,-1.0,0.04,1.0,0.0
6,0.0,0.952,-1.0,0.048,1.0,0.0
7,0.0,0.944,-1.0,0.056,1.0,0.0
8,0.0,0.936,-1.0,0.064,1.0,0.0
9,0.0,0.928,-1.0,0.072,1.0,0.0
10,0.0,0.92,-1.0,0.08,1.0,0.0
11,0.0,0.912,-1.0,0.088,1.0,0.0
12,0.0,0.904,-1.001,0.096,1.0,0.0
13,0.001,0.895992,-1.01,0.104,1.0,7.992000013473444e-06
14,0.011,0.887912,-1.034,0.112,1.009,0.0008070319999824279
15,0.045,0.87964,-1.0,0.12,1.032,0.003783800000004703
16,0.045,0.87164,-1.042,0.128,1.032,0.003783800000004703
17,0.079,0.863304,-1.002,0.136,1.0500952,0.010603447999994386
18,0.081,0.855288,-1.12,0.144,1.0510952,0.010632631999993465
19,0.201,0.846328,-1.16,0.152,1.1360952,0.02693855199999234
20,0.357,0.837048,-1.198,0.16,1.2390042899999998,0.0625347119999933
21,0.555,0.8274640000000001,-1.287,0.168,1.3390042899999999,0.10498808799998369
22,0.826,0.817168,-1.426,0.176,1.45163289,0.15181347199999437
23,1.217,0.80576,-1.71,0.184,1.62488509,0.2369088000000047
24,1.88,0.79208,-1.833,0.192,2.01183076,0.37657519999999206
25,2.587,0.7774160000000001,-2.068,0.2,2.4025755600000007,0.5503333679999923
26,3.54,0.760872,-2.516,0.208,2.973302430000001,0.7116409520000015
27,4.838,0.7407440000000001,-3.248,0.216,3.756222330000001,0.9986188079999847
28,6.624,0.71476,-3.906,0.224,4.75588001,1.3904478000000018
29,8.684,0.6835119999999999,-4.898,0.232,6.34945047,1.8220342320000127
30,11.445,0.644328,-5.012,0.24,7.958215100000002,2.2725785520000064
31,13.724,0.604232,-5.582,0.248,9.918807919999999,2.671785272000008
32,15.798,0.5595760000000001,-6.171,0.256,11.61190934,2.892929527999993
33,17.884,0.510208,-5.803,0.264,13.255077579999991,2.974238591999998
34,18.906,0.463784,-5.892,0.272,14.32009968999998,2.842674168000001
35,19.654,0.416648,-5.511,0.28,14.909692040000008,2.6240035119999994
36,19.766,0.37256,-5.154,0.288,14.882044100000009,2.1973688
37,19.573,0.33132799999999996,-4.576,0.296,14.56015653,1.7543595520000017
38,18.88,0.29472000000000004,-3.938,0.304,13.781533320000035,1.4102431999999971
39,17.954,0.263216,-3.669,0.312,12.856908629999998,1.1754591679999995
40,16.949,0.23386400000000002,-2.895,0.32,11.834945710000001,0.9388696879999998
41,15.903,0.210704,-3.018,0.328,10.882666990000011,0.7219020479999999
42,14.847,0.18656,-2.356,0.336,10.033407580000002,0.5162847999999994
43,13.754,0.167712,-2.248,0.344,9.13004613000001,0.40282163200000015
44,12.805,0.149728,-1.918,0.352,8.394734309999997,0.2738347519999993
45,11.848,0.13438399999999998,-1.512,0.36,7.694794469999999,0.22095356800000035
46,11.014,0.122288,-1.297,0.368,7.076801060000003,0.16268963200000008
47,10.114,0.11191200000000001,-1.305,0.376,6.5147694700000045,0.136199032
48,9.378,0.10147199999999999,-1.216,0.384,6.029363740000011,0.10760115200000019
49,8.561,0.091744,-1.103,0.392,5.5730558200000075,0.08965580799999998
50,7.893,0.08292000000000001,-1.026,0.4,5.1858109,0.07060619999999994
51,7.292,0.074712,-0.863,0.408,4.841398799999996,0.05411263199999985
52,6.804,0.06780800000000001,-0.627,0.416,4.537267239999999,0.04300339199999996
53,6.412,0.062792,-0.505,0.424,4.27484535,0.03230559199999993
54,6.033,0.058752000000000006,-0.46,0.432,4.025708560000002,0.028397312
55,5.733,0.055072,-0.461,0.44,3.801693139999998,0.022532352000000002
56,5.448,0.051384,-0.403,0.448,3.6019798000000023,0.015920568000000003
57,5.167,0.048159999999999994,-0.368,0.456,3.413996440000009,0.01161280000000005
58,4.917,0.045216,-0.298,0.464,3.2458977299999954,0.008391167999999994
59,4.64,0.042832,-0.279,0.472,3.09402398,0.005877471999999983
60,4.386,0.040600000000000004,-0.213,0.48,2.9572294499999994,0.004186999999999983
61,4.23,0.038896,-0.213,0.488,2.8318054099999994,0.0038636479999999834
62,4.117,0.037192,-0.201,0.496,2.7171709500000034,0.0034383919999999932
63,4.018,0.035584000000000005,-0.15,0.504,2.608644270000001,0.0028903679999999665
64,3.918,0.034384,-0.108,0.512,2.5024531600000017,0.002505568000000011
65,3.814,0.03352,-0.104,0.52,2.400817209999998,0.0021751999999999614
66,3.718,0.032688,-0.093,0.528,2.3099153899999987,0.0016368319999999698
67,3.61,0.031944,-0.078,0.536,2.221445400000001,0.0014636079999999936
68,3.503,0.03132,-0.121,0.544,2.13497256000002,0.0015341999999999984
69,3.391,0.030352,-0.147,0.552,2.0542699799999955,0.0018205119999999938
70,3.256,0.029175999999999997,-0.159,0.56,1.9793779300000034,0.002083128000000016
71,3.16,0.027903999999999998,-0.174,0.568,1.9116294799999998,0.0021428480000000006
72,3.058,0.026512,-0.107,0.576,1.8567672100000052,0.0017552319999999924
73,2.99,0.025655999999999998,-0.113,0.584,1.8068036700000067,0.0013612080000000048
74,2.935,0.024752,-0.052,0.592,1.771825430000002,0.0007613120000000038
75,2.891,0.024336,-0.029,0.6,1.7420223899999996,0.0005298880000000139
76,2.843,0.024104,-0.024,0.608,1.7179016499999888,0.00045464800000000595
77,2.806,0.023912,-0.026,0.616,1.6960767799999974,0.0004870319999999992
78,2.766,0.023704,-0.016,0.624,1.6772327999999979,0.0006050479999999965
79,2.719,0.023576,-0.017,0.632,1.6591034799999935,0.0006735280000000046
80,2.681,0.023440000000000003,-0.016,0.64,1.6422589699999974,0.0007767999999999944
81,2.634,0.023312000000000003,-0.022,0.648,1.6235466100000089,0.0008848319999999887
82,2.593,0.023136,-0.026,0.656,1.6056849600000032,0.0009946879999999964
83,2.542,0.022928,-0.028,0.664,1.5860536800000047,0.0010883519999999862
84,2.502,0.022704000000000002,-0.023,0.672,1.5702365800000002,0.0012460480000000018
85,2.464,0.02252,-0.032,0.68,1.5541126900000006,0.001350200000000001
86,2.424,0.022264,-0.023,0.688,1.5370802500000036,0.0015032880000000047
87,2.384,0.02208,-0.034,0.696,1.5194034599999962,0.0016032000000000082
88,2.339,0.021808,-0.023,0.704,1.5004733399999997,0.001719391999999999
89,2.297,0.021623999999999997,-0.035,0.712,1.4846095600000124,0.0017823280000000068
90,2.253,0.021344000000000002,-0.048,0.72,1.4681789700000072,0.001870207999999998
91,2.21,0.02096,-0.05,0.728,1.4500089400000007,0.001980799999999995
92,2.171,0.02056,-0.041,0.736,1.4319762900000002,0.0020568000000000097
93,2.14,0.020232,-0.025,0.744,1.4164961900000008,0.0020572719999999976
94,2.125,0.020032,-0.04,0.752,1.4006550100000035,0.0020478719999999983
95,2.105,0.019712,-0.023,0.76,1.3845769200000033,0.0020216319999999967
96,2.089,0.019528,-0.033,0.768,1.3692578000000013,0.0020041520000000047
97,2.069,0.019264,-0.032,0.776,1.3530907200000057,0.0019642880000000033
98,2.051,0.019008,-0.044,0.784,1.335167570000002,0.001908992000000005
99,2.034,0.018656,-0.03,0.792,1.3198633900000019,0.001806208000000005
100,2.019,0.018416000000000002,-0.038,0.8,1.3023061100000028,0.0017023679999999927
101,2.005,0.018112,-0.037,0.808,1.2882747700000008,0.0016024320000000074
102,1.982,0.017816,-0.027,0.816,1.2724999900000016,0.0014677679999999995
103,1.968,0.0176,-0.032,0.824,1.2554533700000008,0.0013759999999999905
104,1.939,0.017344000000000002,-0.021,0.832,1.238597210000006,0.001262207999999994
105,1.911,0.017175999999999997,-0.028,0.84,1.2226068800000116,0.0012271280000000074
106,1.857,0.016952000000000002,-0.029,0.848,1.2021844899999994,0.0011747119999999925
107,1.789,0.01672,-0.038,0.856,1.1821167299999984,0.0011352000000000046
108,1.722,0.016416,-0.044,0.864,1.162932679999992,0.0011463680000000024
109,1.631,0.016064,-0.057,0.872,1.1419451500000037,0.0011994880000000022
110,1.557,0.015608,-0.058,0.88,1.1273471199999991,0.0013487919999999995
111,1.462,0.015144,-0.064,0.888,1.1068340399999987,0.0014684080000000003
112,1.383,0.014632,-0.07,0.896,1.0935461700000035,0.001630072000000002
113,1.285,0.014072,-0.076,0.904,1.071222190000003,0.0018313520000000025
114,1.2,0.013464,-0.094,0.912,1.052027299999999,0.0019720879999999994
115,1.135,0.012712,-0.09,0.92,1.03703571,0.0020966319999999997
116,1.089,0.011992000000000001,-0.089,0.928,1.0277615699999996,0.0020959919999999953
117,1.059,0.01128,-0.093,0.936,1.0203331500000008,0.0019992000000000018
118,1.034,0.010536,-0.087,0.944,1.0139999999999996,0.001780088000000001
119,1.014,0.00984,-0.072,0.952,1.007,0.0014648000000000003
120,1.003,0.009264,-0.067,0.96,1.00200001,0.0010962880000000013
121,1.0,0.008728,-0.038,0.968,1.0,0.0006617519999999999
122,1.0,0.008424,-0.034,0.976,1.0,0.00040152800000000077
123,0.981,0.008152,-0.019,0.984,1.0,0.0001491120000000006
124,0.0,0.008,0.0,0.992,1.0,0.0
