,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
0,0.0,1.0,0.0,0.0,1.0,-1.0
1,0.00390625,0.99609375,0.0,0.0,1.0,-1.0
2,0.0078125,0.9921875,0.0,0.0,1.0,-1.0
3,0.01171875,0.98828125,0.0,0.0,1.0,-1.0
4,0.015625,0.984375,0.0,0.0,1.0,-1.0001
5,0.01953125,0.980468359375,3.905859387032251e-07,0.0001,1.0,-1.0
6,0.0234375,0.976562109375,3.905859387032251e-07,0.0001,1.0,-1.0
7,0.02734375,0.972655859375,3.905859387032251e-07,0.0001,1.0,-1.0001
8,0.03125,0.96874921875,7.81093746127226e-07,0.0002,1.0,-1.0
9,0.03515625,0.96484296875,7.810937745489355e-07,0.0002,1.0,-1.0002
10,0.0390625,0.9609359375,1.5618750239809742e-06,0.0004,1.0,-1.0001
11,0.04296875,0.957029296875,1.952148409145593e-06,0.0005,1.0,-1.0001
12,0.046875,0.95312265625,2.342343719874407e-06,0.0006,1.0,-1.0001
13,0.05078125,0.949216015625,2.7324609277457057e-06,0.0007,1.0,-1.0002
14,0.0546875,0.945308984375,3.512460949650631e-06,0.0009,1.0,-1.0001
15,0.05859375,0.94140234375,3.902343763684257e-06,0.001,1.0,-1.0003
16,0.0625,0.937494921875,5.071523418109791e-06,0.0013,1.0,-1.0
17,0.06640625,0.933588671875,5.071523418109791e-06,0.0013,1.0,-1.0004
18,0.0703125,0.929680859375,6.629335928209912e-06,0.0017,1.0,-1.0005
19,0.07421875,0.92577265625,9.356093727319603e-06,0.0022,1.0,-1.0005
20,0.078125,0.921864453125,1.1299648434714982e-05,0.0027,1.0,-1.0005
21,0.08203125,0.91795625,1.3241250002238303e-05,0.0032,1.0,-1.0007
22,0.0859375,0.914047265625,1.8299960913736868e-05,0.0039,1.0,-1.0002
23,0.08984375,0.910140234375,1.9074960903253668e-05,0.0041,1.0,-1.001
24,0.09375,0.906230078125,2.294527342883157e-05,0.0051,1.0,-1.001
25,0.09765625,0.902319921875,2.7589023460450335e-05,0.0061,1.0001,-1.0009
26,0.1015625,0.89841015625,3.3402343746047336e-05,0.007,1.0003,-1.0018
27,0.10546875,0.894496875,4.266625001037028e-05,0.0088,1.0003,-1.0013
28,0.109375,0.890585546875,4.8429648444425766e-05,0.0101,1.0004,-1.0019
29,0.11328125,0.886671875,5.724999999756619e-05,0.0118,1.0004,-1.0018
30,0.1171875,0.88275859375,6.800609375545719e-05,0.0136,1.0008,-1.0018
31,0.12109375,0.8788453125,7.873687499682092e-05,0.0153,1.0011,-1.0018
32,0.125,0.87493203125,8.631734377217981e-05,0.0171,1.0011,-1.0031
33,0.12890625,0.871013671875,0.00010812402342708083,0.0201,1.0017,-1.0043
34,0.1328125,0.867090625,0.00013197250001439897,0.0243,1.0021,-1.0038
35,0.13671875,0.86316953125,0.00015696109377927314,0.0281,1.0023,-1.0024
36,0.140625,0.85925390625,0.00016890234374500324,0.0304,1.0024,-1.0044
37,0.14453125,0.85533046875,0.00020526109378238289,0.0347,1.0023,-1.0034
38,0.1484375,0.8514109375,0.00023240062503759873,0.0381,1.0029,-1.005
39,0.15234375,0.84748515625,0.0002721935937586295,0.0431,1.004,-1.0047
40,0.15625,0.843560546875,0.0003021396483973149,0.0476,1.004366667,-1.0062
41,0.16015625,0.839630078125,0.00034417152340893153,0.0536,1.0051333340000002,-1.008
42,0.1640625,0.835692578125,0.0004240965234316718,0.0611,1.0062666680000003,-1.0046
43,0.16796875,0.831768359375,0.00045613558592094705,0.0656,1.0071066680000003,-1.009
44,0.171875,0.827826953125,0.0005393683984493691,0.0741,1.008333335,-1.0075
45,0.17578125,0.82389140625,0.0006030373437511116,0.0815,1.0096333350000002,-1.0071
46,0.1796875,0.819957421875,0.0006595202734445138,0.0882,1.0102666690000002,-1.0122
47,0.18359375,0.816003515625,0.0008518374609423063,0.1001,1.0132666690000003,-1.0093
48,0.1875,0.8120609375,0.0009279931250318896,0.1086,1.014523336,-1.0101
49,0.19140625,0.808115234375,0.0010050537109407287,0.1182,1.0153233369999999,-1.0078
50,0.1953125,0.804178515625,0.0010582887109364947,0.1251,1.016223338,-1.0145
51,0.19921875,0.800215625,0.0012634100000070703,0.1386,1.017985005,-1.0114
