,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
0,0.0,0.9930035625,0.007223484436050058,1.9,1.036461169999998,-1.054
1,6.25e-05,0.9929376875,0.007245311936363578,1.9,1.036476029999998,-1.067
2,0.000125,0.992871,0.007247494000941515,1.9,1.0365089699999979,-1.067
3,0.0001875,0.9928043125,0.007245864937081933,1.9,1.0364860999999976,-1.038
4,0.00025,0.9927394375,0.007240652438253164,1.9,1.0364731899999982,-1.039
5,0.0003125,0.9926745,0.00724592100083828,1.9,1.0364967499999977,-1.046
6,0.000375,0.992609125,0.007255842750892043,1.9,1.036518609999998,-1.052
7,0.0004375,0.992543375,0.007265272751450539,1.9,1.0365618099999974,-1.051
8,0.0005,0.9924776875,0.007269971936941147,1.9,1.0365610199999973,-1.06
9,0.0005625,0.9924114375,0.007268694436177611,1.9,1.0365975199999977,-1.047
10,0.000625,0.992346,0.007275169000029564,1.9,1.036599179999998,-1.046
11,0.0006875,0.992280625,0.007263993751257658,1.9,1.0366203299999985,-1.044
12,0.00075,0.992215375,0.007269942751154303,1.902,1.0367530899999988,-1.057
13,0.0008125,0.9921493124999999,0.007265104940161109,1.902,1.036727809999999,-1.046
14,0.000875,0.9920839375,0.0072735844366252425,1.902,1.0367403199999985,-1.051
15,0.0009375,0.99201825,0.007284171000123024,1.902,1.0367559099999988,-1.044
16,0.001,0.991953,0.007304031001403928,1.902,1.0367593399999988,-1.045
17,0.0010625,0.9918876875,0.00730523693934083,1.902,1.0367650699999986,-1.057
18,0.001125,0.991821625,0.007291167749091983,1.903,1.0368199799999984,-1.049
19,0.0011875,0.9917560625,0.007288849437609315,1.903,1.036804449999998,-1.053
20,0.00125,0.99169025,0.007312129000201822,1.904,1.036839099999998,-1.051
21,0.0013125,0.9916245625,0.007315934436395765,1.904,1.0368228899999978,-1.056
22,0.001375,0.9915585625,0.007328439436852932,1.904,1.0368023499999977,-1.045
23,0.0014375,0.99149325,0.007322895999997854,1.904,1.036857839999998,-1.035
24,0.0015,0.9914285625,0.00732078443840146,1.904,1.0368613999999976,-1.054
25,0.0015625,0.9913626875,0.0073346369359642265,1.905,1.0368800899999975,-1.049
26,0.001625,0.991297125,0.007337092749774456,1.907,1.036957549999998,-1.06
27,0.0016875,0.991230875,0.007341272750869393,1.907,1.0369525399999981,-1.057
28,0.00175,0.9911648125,0.0073375769350677725,1.907,1.0369673299999984,-1.039
29,0.0018125,0.991099875,0.00735402474924922,1.908,1.0369932399999984,-1.047
30,0.001875,0.9910344375,0.007360587438568473,1.908,1.036976489999998,-1.045
