,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.999,-1.0,0.001,1.0,0.0
2,0.0,0.998,-1.0,0.002,1.0,0.0
3,0.0,0.997,-1.0,0.003,1.0,0.0
4,0.0,0.996,-1.0,0.004,1.0,0.0
5,0.0,0.995,-1.0,0.005,1.0,0.0
6,0.0,0.994,-1.0,0.006,1.0,0.0
7,0.0,0.993,-1.0,0.007,1.0,0.0
8,0.0,0.992,-1.0,0.008,1.0,0.0
9,0.0,0.991,-1.0,0.009,1.0,0.0
10,0.0,0.99,-1.0,0.01,1.0,0.0
11,0.0,0.989,-1.0,0.011,1.0,0.0
12,0.0,0.988,-1.0,0.012,1.0,0.0
13,0.0,0.987,-1.0,0.013,1.0,0.0
14,0.0,0.986,-1.0,0.014,1.0,0.0
15,0.0,0.985,-1.0,0.015,1.0,0.0
16,0.0,0.984,-1.0,0.016,1.0,0.0
17,0.0,0.983,-1.0,0.017,1.0,0.0
18,0.0,0.982,-1.0,0.018,1.0,0.0
19,0.0,0.981,-1.0,0.019,1.0,0.0
20,0.0,0.98,-1.0,0.02,1.0,0.0
21,0.0,0.979,-1.0,0.021,1.0,0.0
22,0.0,0.978,-1.0,0.022,1.0,0.0
23,0.0,0.977,-1.0,0.023,1.0,0.0
24,0.0,0.976,-1.0,0.024,1.0,0.0
25,0.0,0.975,-1.0,0.025,1.0,0.0
26,0.0,0.974,-1.0,0.026,1.0,0.0
27,0.0,0.973,-1.0,0.027,1.0,0.0
28,0.0,0.972,-1.0,0.028,1.0,0.0
29,0.0,0.971,-1.0,0.029,1.0,0.0
30,0.0,0.97,-1.0,0.03,1.0,0.0
31,0.0,0.969,-1.0,0.031,1.0,0.0
32,0.0,0.968,-1.0,0.032,1.0,0.0
33,0.0,0.967,-1.0,0.033,1.0,0.0
34,0.0,0.966,-1.0,0.034,1.0,0.0
35,0.0,0.965,-1.0,0.035,1.0,0.0
36,0.0,0.964,-1.0,0.036,1.0,0.0
37,0.0,0.963,-1.0,0.037,1.0,0.0
38,0.0,0.962,-1.0,0.038,1.0,0.0
39,0.0,0.961,-1.01,0.039,1.0,0.0
40,0.01,0.95999,-1.0,0.04,1.0,9.900000062771142e-06
41,0.01,0.95899,-1.0,0.041,1.0,9.89999994635582e-06
42,0.01,0.95799,-1.0,0.042,1.0,9.89999994635582e-06
43,0.01,0.95699,-1.0,0.043,1.0,9.89999994635582e-06
44,0.01,0.95599,-1.0,0.044,1.0,9.89999994635582e-06
45,0.01,0.95499,-1.0,0.045,1.0,9.900000062771142e-06
46,0.01,0.95399,-1.0,0.046,1.0,9.900000062771142e-06
47,0.01,0.95299,-1.0,0.047,1.0,9.89999994635582e-06
48,0.01,0.95199,-1.0,0.048,1.0,9.89999994635582e-06
49,0.01,0.95099,-1.03,0.049,1.0,9.89999994635582e-06
50,0.04,0.94996,-1.01,0.05,1.02,9.839999990072101e-05
51,0.05,0.9489500000000001,-1.01,0.051,1.02,0.0001074999999254942
52,0.06,0.94794,-1.0,0.052,1.02,0.00011639999994076789
53,0.06,0.94694,-1.0,0.053,1.02,0.00011639999982435256
54,0.06,0.94594,-1.0,0.054,1.02,0.00011639999982435256
55,0.06,0.94494,-1.01,0.055,1.02,0.00011639999982435256
56,0.07,0.9439299999999999,-1.0,0.056,1.02,0.0001251000000629574
57,0.07,0.9429299999999999,-1.0,0.057,1.02,0.0001251000000629574
58,0.07,0.9419299999999999,-1.0,0.058,1.02,0.0001251000000629574
59,0.07,0.9409299999999999,-1.0,0.059,1.02,0.0001251000000629574
60,0.07,0.9399299999999999,-1.0,0.06,1.02,0.00012510000017937272
61,0.07,0.9389299999999999,-1.0,0.061,1.02,0.00012510000017937272
62,0.07,0.9379299999999999,-1.0,0.062,1.02,0.00012510000017937272
63,0.07,0.9369299999999999,-1.0,0.063,1.02,0.0001251000000629574
64,0.07,0.9359299999999999,-1.0,0.064,1.02,0.0001251000000629574
65,0.07,0.9349299999999999,-1.01,0.065,1.02,0.0001251000000629574
66,0.08,0.93392,-1.0,0.066,1.02,0.00013360000005923213
67,0.08,0.93292,-1.0,0.067,1.02,0.00013360000005923213
68,0.08,0.93192,-1.0,0.068,1.02,0.00013360000005923213
69,0.08,0.93092,-1.0,0.069,1.02,0.00013360000017564744
70,0.08,0.92992,-1.0,0.07,1.02,0.00013360000005923213
71,0.08,0.92892,-1.01,0.071,1.02,0.00013360000005923213
72,0.09,0.92791,-1.0,0.072,1.02,0.00014190000004600734
73,0.09,0.92691,-1.0,0.073,1.02,0.00014190000004600734
74,0.09,0.92591,-1.0,0.074,1.02,0.00014190000004600734
75,0.09,0.92491,-1.03,0.075,1.02,0.00014190000004600734
76,0.12,0.92388,-1.0,0.076,1.04,0.0002256000000052154
77,0.12,0.92288,-1.04,0.077,1.04,0.0002256000000052154
78,0.15,0.92184,-1.0,0.078,1.064,0.000454399999929592
79,0.15,0.92084,-1.0,0.079,1.064,0.000454399999929592
80,0.15,0.91984,-1.0,0.08,1.064,0.000454399999929592
81,0.15,0.91884,-1.0,0.081,1.064,0.000454399999929592
82,0.15,0.91784,-1.0,0.082,1.064,0.000454399999929592
83,0.15,0.91684,-1.0,0.083,1.064,0.000454399999929592
84,0.15,0.91584,-1.0,0.084,1.064,0.000454399999929592
85,0.15,0.91484,-1.0,0.085,1.064,0.00045440000004600735
86,0.15,0.91384,-1.0,0.086,1.064,0.000454399999929592
87,0.15,0.91284,-1.0,0.087,1.064,0.000454399999929592
88,0.15,0.91184,-1.0,0.088,1.064,0.000454399999929592
89,0.15,0.91084,-1.01,0.089,1.064,0.000454399999929592
90,0.16,0.90983,-1.0,0.09,1.064,0.00046109999984037133
91,0.16,0.90883,-1.03,0.091,1.064,0.0004610999999567866
92,0.19,0.9077999999999999,-1.0,0.092,1.084,0.0005400000000372529
93,0.19,0.9067999999999999,-1.01,0.093,1.084,0.0005400000001536682
94,0.2,0.90579,-1.0,0.094,1.084,0.0005459000000264495
