,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.999,-1.0,0.001,1.0,0.0
2,0.0,0.998,-1.0,0.002,1.0,0.0
3,0.0,0.997,-1.0,0.003,1.0,0.0
4,0.0,0.996,-1.0,0.004,1.0,0.0
5,0.0,0.995,-1.0,0.005,1.0,0.0
6,0.0,0.994,-1.0,0.006,1.0,0.0
7,0.0,0.993,-1.0,0.007,1.0,0.0
8,0.0,0.992,-1.0,0.008,1.0,0.0
9,0.0,0.991,-1.0,0.009,1.0,0.0
10,0.0,0.99,-1.0,0.01,1.0,0.0
11,0.0,0.989,-1.0,0.011,1.0,0.0
12,0.0,0.988,-1.0,0.012,1.0,0.0
13,0.0,0.987,-1.0,0.013,1.0,0.0
14,0.0,0.986,-1.0,0.014,1.0,0.0
15,0.0,0.985,-1.0,0.015,1.0,0.0
16,0.0,0.984,-1.0,0.016,1.0,0.0
17,0.0,0.983,-1.0,0.017,1.0,0.0
18,0.0,0.982,-1.0,0.018,1.0,0.0
19,0.0,0.981,-1.0,0.019,1.0,0.0
20,0.0,0.98,-1.0,0.02,1.0,0.0
21,0.0,0.979,-1.0,0.021,1.0,0.0
22,0.0,0.978,-1.0,0.022,1.0,0.0
23,0.0,0.977,-1.0,0.023,1.0,0.0
24,0.0,0.976,-1.0,0.024,1.0,0.0
25,0.0,0.975,-1.0,0.025,1.0,0.0
26,0.0,0.974,-1.0,0.026,1.0,0.0
27,0.0,0.973,-1.0,0.027,1.0,0.0
28,0.0,0.972,-1.0,0.028,1.0,0.0
29,0.0,0.971,-1.0,0.029,1.0,0.0
30,0.0,0.97,-1.0,0.03,1.0,0.0
31,0.0,0.969,-1.0,0.031,1.0,0.0
32,0.0,0.968,-1.0,0.032,1.0,0.0
33,0.0,0.967,-1.0,0.033,1.0,0.0
34,0.0,0.966,-1.0,0.034,1.0,0.0
35,0.0,0.965,-1.0,0.035,1.0,0.0
36,0.0,0.964,-1.0,0.036,1.0,0.0
37,0.0,0.963,-1.0,0.037,1.0,0.0
38,0.0,0.962,-1.0,0.038,1.0,0.0
39,0.0,0.961,-1.0,0.039,1.0,0.0
40,0.0,0.96,-1.0,0.04,1.0,0.0
41,0.0,0.959,-1.0,0.041,1.0,0.0
42,0.0,0.958,-1.0,0.042,1.0,0.0
43,0.0,0.957,-1.0,0.043,1.0,0.0
44,0.0,0.956,-1.0,0.044,1.0,0.0
45,0.0,0.955,-1.0,0.045,1.0,0.0
46,0.0,0.954,-1.0,0.046,1.0,0.0
47,0.0,0.953,-1.0,0.047,1.0,0.0
48,0.0,0.952,-1.0,0.048,1.0,0.0
49,0.0,0.951,-1.0,0.049,1.0,0.0
50,0.0,0.95,-1.0,0.05,1.0,0.0
51,0.0,0.949,-1.0,0.051,1.0,0.0
52,0.0,0.948,-1.0,0.052,1.0,0.0
53,0.0,0.947,-1.0,0.053,1.0,0.0
54,0.0,0.946,-1.0,0.054,1.0,0.0
55,0.0,0.945,-1.0,0.055,1.0,0.0
56,0.0,0.944,-1.0,0.056,1.0,0.0
57,0.0,0.943,-1.0,0.057,1.0,0.0
58,0.0,0.942,-1.0,0.058,1.0,0.0
59,0.0,0.941,-1.0,0.059,1.0,0.0
60,0.0,0.94,-1.0,0.06,1.0,0.0
61,0.0,0.939,-1.0,0.061,1.0,0.0
62,0.0,0.938,-1.0,0.062,1.0,0.0
63,0.0,0.937,-1.0,0.063,1.0,0.0
64,0.0,0.936,-1.0,0.064,1.0,0.0
65,0.0,0.935,-1.0,0.065,1.0,0.0
66,0.0,0.934,-1.0,0.066,1.0,0.0
67,0.0,0.933,-1.0,0.067,1.0,0.0
68,0.0,0.932,-1.0,0.068,1.0,0.0
69,0.0,0.931,-1.0,0.069,1.0,0.0
70,0.0,0.93,-1.0,0.07,1.0,0.0
71,0.0,0.929,-1.0,0.071,1.0,0.0
72,0.0,0.928,-1.0,0.072,1.0,0.0
73,0.0,0.927,-1.0,0.073,1.0,0.0
74,0.0,0.926,-1.0,0.074,1.0,0.0
75,0.0,0.925,-1.0,0.075,1.0,0.0
76,0.0,0.924,-1.0,0.076,1.0,0.0
77,0.0,0.923,-1.0,0.077,1.0,0.0
78,0.0,0.922,-1.0,0.078,1.0,0.0
79,0.0,0.921,-1.0,0.079,1.0,0.0
80,0.0,0.92,-1.0,0.08,1.0,0.0
81,0.0,0.919,-1.0,0.081,1.0,0.0
82,0.0,0.918,-1.0,0.082,1.0,0.0
83,0.0,0.917,-1.0,0.083,1.0,0.0
84,0.0,0.916,-1.0,0.084,1.0,0.0
85,0.0,0.915,-1.0,0.085,1.0,0.0
86,0.0,0.914,-1.0,0.086,1.0,0.0
87,0.0,0.913,-1.0,0.087,1.0,0.0
88,0.0,0.912,-1.0,0.088,1.0,0.0
89,0.0,0.911,-1.0,0.089,1.0,0.0
90,0.0,0.91,-1.0,0.09,1.0,0.0
91,0.0,0.909,-1.0,0.091,1.0,0.0
92,0.0,0.908,-1.0,0.092,1.0,0.0
93,0.0,0.907,-1.0,0.093,1.0,0.0
94,0.0,0.906,-1.0,0.094,1.0,0.0
95,0.0,0.905,-1.0,0.095,1.0,0.0
96,0.0,0.904,-1.0,0.096,1.0,0.0
97,0.0,0.903,-1.0,0.097,1.0,0.0
98,0.0,0.902,-1.0,0.098,1.0,0.0
99,0.0,0.901,-1.0,0.099,1.0,0.0
100,0.0,0.9,-1.0,0.1,1.0,0.0
101,0.0,0.899,-1.0,0.101,1.0,0.0
102,0.0,0.898,-1.0,0.102,1.0,0.0
103,0.0,0.897,-1.0,0.103,1.0,0.0
104,0.0,0.896,-1.0,0.104,1.0,0.0
105,0.0,0.895,-1.0,0.105,1.0,0.0
106,0.0,0.894,-1.0,0.106,1.0,0.0
107,0.0,0.893,-1.0,0.107,1.0,0.0
108,0.0,0.892,-1.0,0.108,1.0,0.0
109,0.0,0.891,-1.0,0.109,1.0,0.0
110,0.0,0.89,-1.0,0.11,1.0,0.0
