,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.999,-1.0,0.001,1.0,0.0
2,0.0,0.998,-1.0,0.002,1.0,0.0
3,0.0,0.997,-1.0,0.003,1.0,0.0
4,0.0,0.996,-1.0,0.004,1.0,0.0
5,0.0,0.995,-1.0,0.005,1.0,0.0
6,0.0,0.994,-1.0,0.006,1.0,0.0
7,0.0,0.993,-1.0,0.007,1.0,0.0
8,0.0,0.992,-1.0,0.008,1.0,0.0
9,0.0,0.991,-1.0,0.009,1.0,0.0
10,0.0,0.99,-1.0,0.01,1.0,0.0
11,0.0,0.989,-1.0,0.011,1.0,0.0
12,0.0,0.988,-1.0,0.012,1.0,0.0
13,0.0,0.987,-1.0,0.013,1.0,0.0
14,0.0,0.986,-1.0,0.014,1.0,0.0
15,0.0,0.985,-1.0,0.015,1.0,0.0
16,0.0,0.984,-1.0,0.016,1.0,0.0
17,0.0,0.983,-1.0,0.017,1.0,0.0
18,0.0,0.982,-1.0,0.018,1.0,0.0
19,0.0,0.981,-1.0,0.019,1.0,0.0
20,0.0,0.98,-1.0,0.02,1.0,0.0
21,0.0,0.979,-1.0,0.021,1.0,0.0
22,0.0,0.978,-1.0,0.022,1.0,0.0
23,0.0,0.977,-1.0,0.023,1.0,0.0
24,0.0,0.976,-1.0,0.024,1.0,0.0
25,0.0,0.975,-1.0,0.025,1.0,0.0
26,0.0,0.974,-1.0,0.026,1.0,0.0
27,0.0,0.973,-1.0,0.027,1.0,0.0
28,0.0,0.972,-1.001001001001001,0.028,1.0,0.0
29,0.001001001001001001,0.970998998998999,-1.0,0.029,1.0,9.999989997595548e-07
30,0.001001001001001001,0.969998998998999,-1.0,0.03,1.0,9.99998883344233e-07
31,0.001001001001001001,0.968998998998999,-1.0,0.031,1.0,9.999989997595548e-07
32,0.001001001001001001,0.967998998998999,-1.0,0.032,1.0,9.999989997595548e-07
33,0.001001001001001001,0.966998998998999,-1.0,0.033,1.0,9.999989997595548e-07
34,0.001001001001001001,0.965998998998999,-1.0,0.034,1.0,9.99998883344233e-07
35,0.001001001001001001,0.964998998998999,-1.0,0.035,1.0,9.999989997595548e-07
36,0.001001001001001001,0.963998998998999,-1.001001001001001,0.036,1.0,9.999989997595548e-07
37,0.002002002002002002,0.962997997997998,-1.0,0.037,1.0,1.997993909753859e-06
38,0.002002002002002002,0.961997997997998,-1.001001001001001,0.038,1.0,1.997993909753859e-06
39,0.003003003003003003,0.960996996996997,-1.001001001001001,0.039,1.0,2.993984846398234e-06
40,0.004004004004004004,0.9599959959959959,-1.001001001001001,0.04,1.0,3.987972158938646e-06
41,0.005005005005005005,0.958994994994995,-1.0,0.041,1.0,4.979955032467842e-06
42,0.005005005005005005,0.957994994994995,-1.0,0.042,1.0,4.979955032467842e-06
43,0.005005005005005005,0.956994994994995,-1.001001001001001,0.043,1.0,4.979955032467842e-06
44,0.006006006006006006,0.955993993993994,-1.009009009009009,0.044,1.0,5.969933932647109e-06
45,0.015015015015015015,0.954984984984985,-1.0,0.045,1.001001001001001,3.8813588325865566e-05
46,0.015015015015015015,0.953984984984985,-1.003003003003003,0.046,1.001001001001001,3.881358844228089e-05
47,0.018018018018018018,0.952981981981982,-1.0,0.047,1.002002002002002,4.37193950638175e-05
48,0.018018018018018018,0.951981981981982,-1.0,0.048,1.002002002002002,4.371939494740218e-05
49,0.018018018018018018,0.950981981981982,-1.003003003003003,0.049,1.002002002002002,4.37193950638175e-05
50,0.021021021021021023,0.949978978978979,-1.001001001001001,0.05,1.004004004004004,5.261116975452751e-05
51,0.022022022022022022,0.948977977977978,-1.001001001001001,0.051,1.004004004004004,5.356908461544663e-05
52,0.023023023023023025,0.947976976976977,-1.001001001001001,0.052,1.004004004004004,5.452499538660049e-05
53,0.024024024024024024,0.9469759759759759,-1.0,0.053,1.004004004004004,5.5478902300819754e-05
54,0.024024024024024024,0.9459759759759759,-1.003003003003003,0.054,1.004004004004004,5.5478902300819754e-05
55,0.02702702702702703,0.944972972972973,-1.002002002002002,0.055,1.005005005005005,6.033060071058571e-05
56,0.02902902902902903,0.9439709709709709,-1.0,0.056,1.005005005005005,6.222037854604423e-05
57,0.02902902902902903,0.9429709709709709,-1.0,0.057,1.005005005005005,6.222037854604423e-05
58,0.02902902902902903,0.9419709709709709,-1.001001001001001,0.058,1.005005005005005,6.222037866245955e-05
59,0.03003003003003003,0.94096996996997,-1.002002002002002,0.059,1.005005005005005,5.7156255468726156e-05
60,0.03203203203203203,0.939967967967968,-1.001001001001001,0.06,1.005005005005005,5.9034008998423816e-05
61,0.03303303303303303,0.938966966966967,-1.006006006006006,0.061,1.005005005005005,5.9969879686832426e-05
62,0.037037037037037035,0.9379609609609609,-1.004004004004004,0.062,1.0066733433433432,7.555303047411143e-05
63,0.04104104104104104,0.9369569569569569,-1.0,0.063,1.0066733433433432,8.523438358679414e-05
64,0.04104104104104104,0.9359569569569569,-1.003003003003003,0.064,1.0066733433433432,8.523438370320946e-05
65,0.044044044044044044,0.934953953953954,-1.005005005005005,0.065,1.0076743443443443,8.997185376938433e-05
66,0.04904904904904905,0.9339489489489489,-1.0,0.066,1.0076743443443443,0.00010049689328297973
67,0.04904904904904905,0.9329489489489489,-1.002002002002002,0.067,1.0076743443443443,0.00010049689339939505
68,0.05105105105105105,0.9319469469469469,-1.0,0.068,1.0076743443443443,0.00010229047876782715
69,0.05105105105105105,0.9309469469469469,-1.003003003003003,0.069,1.0076743443443443,0.00010229047865141183
70,0.05305305305305305,0.929943943943944,-1.002002002002002,0.07,1.0086753453453452,0.00010896983067505062
71,0.055055055055055056,0.928941941941942,-1.002002002002002,0.071,1.0086753453453452,0.00011274537793360651
72,0.057057057057057055,0.92793993993994,-1.002002002002002,0.072,1.0086753453453452,0.00011451090744230896
73,0.05905905905905906,0.9269379379379379,-1.001001001001001,0.073,1.0086753453453452,0.00011626842059195042
