,meank,maxk,D,meanl
0,5.419354838709677,10,54,20.691923752656862
1,5.436853002070394,10,71,23.525330672931485
2,5.476732161323682,11,61,23.102616146499066
3,5.608163265306122,10,56,21.103552146088262
4,5.64263959390863,10,55,21.83404729478767
5,5.611393692777213,11,57,21.88444286060586
6,5.594262295081967,11,66,24.536420765027323
7,5.712562814070352,10,52,18.752555534210288
8,5.582059123343527,10,61,22.69455574278641
9,5.611788617886178,11,55,21.12464539447022
10,5.562372188139059,11,63,23.13179195107095
11,5.560776302349336,10,57,20.572344385469084
12,5.690596562184024,11,56,21.395643577326297
13,5.544897959183674,10,61,22.28420920973088
14,5.458290422245108,10,68,24.85768099631584
15,5.385416666666667,10,69,25.56007342718109
16,5.684848484848485,11,55,19.478025962353566
17,5.505154639175258,11,62,22.03290670581852
18,5.484004127966976,11,60,21.686039966225724
19,5.543032786885246,10,61,22.160790248003362
20,5.535312180143296,10,59,21.820886537912983
21,5.407253886010363,10,67,23.96721346720272
22,5.608562691131499,11,64,22.906261831949905
23,5.612182741116751,10,57,21.80835087284883
24,5.490721649484536,10,67,24.11022522953837
25,5.377358490566038,11,51,16.797538658403095
26,5.492260061919505,10,61,21.75815358766386
27,5.465696465696466,10,45,15.541638424765368
28,5.433021806853582,11,65,24.153945462356678
29,5.483539094650205,11,62,22.207551927714416
30,5.5487179487179485,11,66,22.581098299373455
31,5.551901336073998,13,59,22.678297573581347
32,5.578300921187308,11,60,22.006322315964162
33,5.570264765784114,10,56,20.49405922299661
34,5.626016260162602,10,58,22.7563518844751
35,5.551901336073998,10,65,22.39419258244198
36,5.617977528089888,11,58,20.966732883393806
37,5.529170931422723,11,61,22.29589157172341
38,5.490721649484536,10,71,24.822588916195887
39,5.370177267987487,10,70,23.93068196908314
40,5.423517169614985,10,47,16.32782638109442
41,5.653225806451613,10,55,20.340780736304158
42,5.490721649484536,10,69,24.525134850467587
43,5.448132780082988,11,67,23.6526264310613
44,5.4716202270381835,10,61,23.23028128171669
45,5.485537190082645,11,46,17.81193897528721
46,5.53038105046344,10,65,24.434253134721352
47,5.5378323108384455,11,55,20.079501332278394
48,5.588175331294598,11,57,20.620268780294992
49,5.386694386694387,10,68,24.6345823931672
50,5.535312180143296,11,58,21.846779200295316
51,5.390218522372528,11,65,22.416989680887966
52,5.558733401430031,10,56,20.985751914958506
53,5.596741344195519,10,55,20.524879014929276
54,5.461300309597523,10,67,24.802060145502306
55,5.471074380165289,11,65,23.591500935841445
56,5.565749235474006,11,60,22.666575131581684
57,5.506198347107438,11,61,21.797819788559657
58,5.497942386831276,10,63,23.363398642950077
59,5.592252803261977,10,60,22.376383948074643
60,5.412253374870197,10,65,23.018113008767216
61,5.699293642785066,11,54,20.429599730911537
62,5.60285132382892,10,55,19.58358298506657
63,5.457556935817806,10,66,24.27321254250743
64,5.562372188139059,10,58,21.652556865158356
65,5.562372188139059,10,60,21.741085874918628
66,5.612244897959184,11,61,21.884411415230034
67,5.54601226993865,12,63,22.88820792334114
68,5.404166666666667,11,65,22.900997132429612
69,5.59349593495935,11,58,20.589282022016558
70,5.521068859198356,10,63,23.370097572735464
71,5.6453900709219855,11,54,19.805010779073186
72,5.449844881075491,10,61,22.827448663022604
73,5.673387096774194,11,56,20.77696648872107
74,5.367432150313152,11,76,25.322377907648946
75,5.484536082474227,10,66,24.13223325141234
76,5.476732161323682,11,67,23.09803430387037
77,5.445708376421924,11,61,23.43534784535639
78,5.640609137055837,10,59,21.42891543890058
79,5.4753086419753085,11,66,22.76698113607371
80,5.573469387755102,12,54,19.436444935481855
81,5.6437246963562755,10,59,21.584448026777252
82,5.635258358662614,11,58,20.943108277793876
83,5.570552147239264,10,58,22.115532503197258
84,5.524590163934426,10,62,23.85058427910887
85,5.372916666666667,11,66,24.99848702872033
86,5.517948717948718,10,62,23.12808297793924
87,5.597560975609756,11,54,20.351003647371165
88,5.543032786885246,11,62,21.953957545187052
89,5.533401849948612,10,67,25.810784176891293
90,5.5578300921187305,11,58,22.11373265432824
91,5.374606505771249,10,48,17.403642599950334
92,5.535312180143296,12,59,22.53497869020253
93,5.506707946336429,10,65,23.48391457496439
94,5.677093844601413,11,57,20.87380158802964
95,5.476732161323682,10,66,24.322559580012033
96,5.5378323108384455,10,68,24.20583648872953
97,5.481940144478844,11,65,23.54255899837099
98,5.507216494845361,10,65,23.202478908003787
99,5.628803245436106,10,61,21.872944059472204
100,5.405857740585774,10,53,20.78917156659013
101,5.575076608784474,11,61,22.778850753345825
102,5.507692307692308,10,60,21.573468119833624
103,5.566018423746161,10,42,15.0966753238977
104,5.476190476190476,10,51,19.3973165544357
105,5.510791366906475,11,61,22.828099425221726
106,5.609805924412666,12,64,23.80081716036772
107,5.532921810699588,11,64,24.24991841595572
108,5.64741641337386,12,57,20.4140438273622
109,5.540983606557377,11,60,21.49201134930643
110,5.542564102564103,10,56,21.118283578160376
111,5.548057259713701,11,59,20.785198627742787
112,5.5277207392197125,12,58,21.285216238859896
113,5.482014388489208,10,64,23.92370970948109
114,5.635258358662614,11,57,20.697513928535464
115,5.540983606557377,11,56,20.89807482135351
116,5.571865443425076,10,62,21.73090141255279
117,5.594704684317719,11,58,21.425300672035476
118,5.6016260162601625,11,52,20.395727365208547
119,5.612182741116751,11,53,20.272120424249927
120,5.531827515400411,11,62,22.980662697767865
121,5.691220988900101,11,54,20.164847261719107
122,5.546666666666667,11,59,21.303623440214817
123,5.5759429153924565,10,59,22.64026295533504
124,5.5015447991761075,10,65,24.998112266023973
125,5.6232179226069245,11,62,22.205665277751827
126,5.705348133198789,11,58,20.799596367305753
127,5.609359104781282,10,57,22.43472225387597
128,5.390218522372528,11,69,24.921210544571625
129,5.58282208588957,11,67,23.039809273829782
130,5.573033707865169,12,60,22.949249160802204
131,5.514902363823227,10,61,23.023422531815818
132,5.6016260162601625,13,54,20.431646941087926
133,5.581967213114754,10,54,21.164491382934006
134,5.569387755102041,10,64,22.197066977965854
135,5.6052899287894205,10,58,20.999034503048776
136,5.555327868852459,10,65,24.00641235813367
137,5.523613963039014,11,59,22.37250317082796
138,5.625254582484725,10,63,21.843285146915633
139,5.545081967213115,12,65,23.169073139974778
140,5.590583418628454,10,63,23.548739869456515
141,5.558282208588957,11,53,20.989306189600065
142,5.580348004094166,10,58,21.023843482054467
143,5.469979296066253,12,71,25.24531265085444
144,5.5482546201232035,11,66,22.948751822830385
145,5.482474226804124,10,59,22.43343227687168
146,5.46749226006192,11,60,21.678922634734626
147,5.474768280123584,11,64,22.452242878528885
148,5.513347022587269,11,62,22.579418424779096
149,5.593082400813835,12,59,21.320205199180364
150,5.396659707724426,11,55,20.056579397838625
151,5.417879417879418,10,52,19.010633696314514
152,5.580020387359837,10,63,21.79030976304895
153,5.414583333333334,11,62,23.626075338894683
154,5.424400417101147,11,46,16.272971140079875
155,5.495365602471678,10,65,23.534046099780223
156,5.539245667686035,11,57,20.7728785703884
157,5.5526046986721145,10,57,21.51023434872611
158,5.611393692777213,11,64,24.654287863123198
159,5.57172131147541,11,59,22.28040142917192
160,5.639311043566363,10,58,20.558290227316164
161,5.538934426229508,11,60,22.854831862126943
162,5.526153846153846,10,65,22.118479439793607
163,5.628803245436106,10,53,20.39113271074227
164,5.559183673469388,10,60,23.078670446728232
165,5.512846865364851,11,62,24.287097306281957
166,5.546666666666667,11,63,21.804858632127626
167,5.497942386831276,11,63,22.15809080621988
168,5.669021190716448,10,55,20.582741644497446
169,5.6263959390862945,12,55,20.524336593619743
170,5.48813209494324,10,66,23.52569105066994
171,5.570552147239264,10,62,22.70248852440487
172,5.64741641337386,11,56,21.14989385335939
173,5.466390899689762,11,64,23.664726877217323
174,5.628426395939086,11,56,21.125857372786925
175,5.462809917355372,10,69,25.88198782978796
176,5.648730964467005,12,61,23.762913210350376
177,5.487603305785124,10,64,22.632829659763946
178,5.668351870576339,11,58,22.231735323374938
179,5.430641821946169,9,65,23.32636050590545
180,5.446632124352331,11,62,22.784627953475372
181,5.532786885245901,11,62,21.43377049180328
182,5.472164948453608,11,62,23.938303916249083
183,5.4421487603305785,11,63,22.559793431162237
184,5.425906735751295,11,61,22.968208887837807
185,5.5564681724846,10,47,16.5566510733697
186,5.657548125633232,12,59,22.02017299950061
187,5.550102249488752,10,65,22.609067865612566
188,5.630831643002028,11,56,20.441391666066043
189,5.633401221995927,11,62,21.137461047063244
190,5.632860040567952,10,58,21.539619649715302
191,5.424116424116424,11,71,26.920288334440258
192,5.51440329218107,10,61,22.46340584777477
193,5.594704684317719,10,59,22.18819277058407
194,5.390396659707725,10,47,18.009461937207146
195,5.5338809034907595,11,63,22.41272678542411
196,5.526748971193416,11,65,24.29972494522214
197,5.370292887029288,10,73,26.3190672303884
198,5.505664263645726,10,59,21.821062354677398
199,5.456994818652849,11,60,22.343125577795455
200,5.560574948665297,11,61,22.75357232547784
201,5.507186858316222,11,64,22.758787044872754
202,5.602030456852792,12,60,21.753703932978414
203,5.523613963039014,11,68,22.182000249023428
204,5.587334014300306,12,62,23.16410050738306
205,5.48870636550308,10,65,23.911305452557873
206,5.549180327868853,11,64,22.247126944094155
207,5.601220752797558,11,55,20.88021622159191
208,5.526153846153846,10,66,22.70250723950929
209,5.575510204081633,10,56,20.76251902190907
210,5.522633744855967,11,60,21.666520451106788
211,5.607324516785351,10,60,22.630836232241382
212,5.587334014300306,10,61,21.582331204789327
213,5.658240647118301,12,58,20.081976641845728
214,5.678137651821863,10,54,20.010777762737447
215,5.52880658436214,11,67,23.491672070285183
216,5.4407484407484406,10,68,24.449427895837886
217,5.599593495934959,11,59,21.26458741698302
218,5.560574948665297,11,65,24.450185817904785
219,5.5277207392197125,13,61,20.81315856672245
220,5.592252803261977,11,60,22.71236139715825
221,5.597151576805697,12,55,20.387982670780044
222,5.481404958677686,10,64,23.442798294119154
223,5.526639344262295,10,67,24.46889274996051
224,5.4312306101344365,10,69,23.51537379485763
225,5.458677685950414,10,65,22.895459246028015
226,5.597151576805697,11,57,20.70959882151359
227,5.474120082815735,9,63,24.920885227260538
228,5.6767676767676765,12,54,21.034263770158613
229,5.4690082644628095,11,60,23.344637500320495
230,5.495884773662551,12,63,23.688736739943973
231,5.573033707865169,10,56,21.029964635672226
232,5.584944048830112,11,60,21.89199279813862
233,5.531346351490236,11,56,22.55806360202843
234,5.524102564102564,10,58,21.549813089032803
235,5.566191446028514,11,61,22.68856543159127
236,5.574771108850458,10,62,21.734884067849986
237,5.411030176899064,11,70,25.56732136663198
238,5.305993690851735,10,70,25.84086557086723
239,5.6453900709219855,10,54,20.49402270078978
240,5.479423868312757,11,67,23.274020673608728
241,5.616632860040568,12,61,22.383439214999846
242,5.524590163934426,11,62,21.553915510718788
243,5.397489539748954,11,51,17.654144638552644
244,5.450980392156863,10,65,23.576977202364198
245,5.576687116564417,10,56,21.39547004414415
246,5.573033707865169,11,60,23.85564962369264
247,5.350104821802935,10,58,20.63130288694769
248,5.500515995872033,11,47,15.656465613176051
249,5.52929085303186,11,62,22.158334707895058
250,5.612182741116751,10,56,20.23834344434815
251,5.522051282051282,11,63,24.198906965724213
252,5.556923076923077,10,62,22.49479492444585
253,5.555327868852459,12,60,21.897677595628416
254,5.516460905349795,10,56,22.03258699825813
255,5.537987679671458,10,56,20.253309584658467
256,5.421761658031088,10,66,23.616165373121493
257,5.568507157464213,11,61,21.467021661821068
258,5.535457348406989,12,61,21.37457441454244
259,5.513846153846154,10,61,22.432529879429264
260,5.542094455852156,11,59,22.236631346140452
261,5.451913133402275,11,61,22.083933362023377
262,5.4722792607802875,11,61,21.60711278439847
263,5.563265306122449,12,61,22.74845218986471
264,5.557377049180328,11,65,23.592143757881463
265,5.520491803278689,11,60,21.29169398907104
266,5.487603305785124,10,67,24.980437067867733
267,5.506707946336429,10,68,24.082520959667033
268,5.593462717058222,11,59,21.995784689105154
269,5.5378323108384455,10,62,22.17104235870837
270,5.51844262295082,10,59,21.507498949138295
271,5.615462868769074,11,57,21.056713622416105
272,5.502579979360165,10,58,21.543627237758958
273,5.587755102040816,11,60,21.7514644264243
274,5.5526046986721145,10,63,22.698601093307097
275,5.511843460350154,10,62,22.444211803006606
276,5.397916666666666,10,64,24.04205335418839
277,5.491209927611169,10,49,18.142964983442877
278,5.490236382322713,11,60,21.844623771881967
279,5.5526046986721145,10,60,21.822207043203804
280,5.495365602471678,11,59,21.63459288436833
281,5.570112589559877,10,61,21.680772522106817
282,5.659574468085107,12,58,21.182000900139954
283,5.375,10,60,22.788953336809175
284,5.522142121524202,11,63,23.657668255704078
285,5.545081967213115,11,66,23.535447667087013
286,5.606091370558375,11,56,20.847690974371673
287,5.463212435233161,12,65,24.193315847182507
288,5.636548223350254,11,54,20.103693615616358
289,5.531346351490236,12,61,22.810483888021857
290,5.570990806945863,11,60,21.45819677438896
291,5.560776302349336,12,62,23.601467212275786
292,5.427979274611399,12,63,24.023847096510654
293,5.396659707724426,10,49,16.84343095134025
294,5.562372188139059,11,57,20.83024491735269
295,5.303703703703704,10,57,19.50111445761887
296,5.3952033368091765,11,68,25.1845541959374
297,5.546201232032854,10,65,23.14797689569084
298,5.514344262295082,12,58,21.973213535098783
299,5.555327868852459,11,60,23.432307692307692
300,5.573033707865169,10,62,23.449007897963575
301,5.504624871531346,11,65,23.24401008293894
302,5.52880658436214,11,59,21.290409530711624
303,5.532921810699588,11,64,24.235068000830672
304,5.488180883864337,10,63,22.95632700189055
305,5.424430641821946,11,65,24.163599695341077
306,5.494347379239466,11,67,23.886877799347822
307,5.4149377593361,10,66,24.993480780582807
308,5.60285132382892,10,62,20.347448777277435
309,5.609756097560975,10,61,20.997322366407793
310,5.52,11,63,23.683493918812193
311,5.582059123343527,11,62,23.158428509018286
312,5.5097837281153454,11,62,22.851193901493836
313,5.519013360739979,11,49,18.7076250156961
314,5.536410256410257,10,59,21.231487390091086
315,5.505664263645726,10,67,23.70821450943336
316,5.50460593654043,11,65,23.71384465661023
317,5.590214067278287,10,62,22.50773887536666
318,5.645748987854251,11,58,21.07509567699937
319,5.461697722567288,11,63,21.88944099378882
320,5.523124357656732,10,62,22.768041651335018
321,5.575384615384616,11,59,22.756011162007056
322,5.597151576805697,11,56,21.453016970784393
323,5.548518896833504,11,55,20.2560811812897
324,5.638578680203046,10,60,23.02425199125088
325,5.571428571428571,11,52,19.64629046715724
326,5.633603238866397,11,57,22.235886360746385
327,5.526748971193416,11,59,22.020362106012637
328,5.4989690721649485,11,64,21.798093475046013
329,5.597560975609756,11,59,21.672499565789145
330,5.569387755102041,11,65,23.21028121156532
331,5.56734693877551,12,58,21.806726980884285
332,5.5455475946775845,10,63,22.560690974377906
333,5.544615384615384,10,65,24.867049965776864
334,5.463212435233161,12,66,24.800374088964375
335,5.454545454545454,11,61,23.50987547753553
336,5.585291113381001,11,61,22.140193553373397
337,5.505664263645726,10,62,23.199467017741302
338,5.595116988809766,11,60,21.801484710547744
339,5.437435367114788,11,66,24.09192375300014
340,5.546666666666667,10,63,22.024855473069024
341,5.58282208588957,11,60,21.61992703342522
342,5.415800415800415,10,63,22.94516496805779
343,5.428571428571429,10,63,23.502311760478015
344,5.48559670781893,11,62,22.548424898178876
345,5.3704092339979015,10,69,27.083619176946748
346,5.481940144478844,11,60,21.6666410800945
347,5.577551020408163,11,61,21.368018177648995
348,5.515897435897436,11,65,22.37623756120676
349,5.504643962848297,11,63,21.794580337572174
350,5.4324324324324325,10,66,24.74073913824174
351,5.560327198364008,11,63,22.069579887515097
352,5.550308008213553,10,67,24.198119240014265
353,5.454356846473029,10,63,22.93502324599389
354,5.462809917355372,11,61,22.661723230234088
355,5.546666666666667,11,66,23.875714210498604
356,5.576687116564417,10,61,22.064152396740575
357,5.404786680541103,10,74,25.130332986472425
358,5.4690082644628095,10,62,21.92502371652978
359,5.575076608784474,12,62,22.777344688353168
360,5.477366255144033,10,61,22.77741965560938
361,5.588175331294598,10,58,20.90889762632882
362,5.483539094650205,11,63,23.457074078312207
363,5.311440677966102,11,48,18.581579065152848
364,5.563076923076923,11,63,23.34620333807192
365,5.414330218068536,10,74,25.630164312407302
366,5.2899159663865545,11,74,26.413019466461662
367,5.422957600827301,10,65,24.10439535735161
368,5.648730964467005,10,58,21.577281168750773
369,5.6825075834175935,11,52,19.57033031361167
370,5.575510204081633,10,56,21.7721873631986
371,5.531827515400411,10,61,22.75034346239641
372,5.657200811359027,11,61,22.531899383243584
