,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
0,0.0,0.99364,0.006727600000012899,0.806,1.01333335,-1.082
1,0.004,0.989312,0.007065663999994285,0.827,1.0135523899999996,-1.086
2,0.008,0.984968,0.007309743999998318,0.845,1.01371906,-1.074
3,0.012,0.980672,0.007623103999998421,0.86,1.0163857299999997,-1.075
4,0.016,0.9763719999999999,0.007929404000024079,0.876,1.0185524,-1.079
5,0.02,0.972056,0.008303215999971143,0.891,1.0218381099999996,-1.072
6,0.024,0.9677680000000001,0.00862654399999883,0.91,1.0257381099999998,-1.074
7,0.028,0.963472,0.008690304000017931,0.921,1.0257714399999998,-1.07
8,0.032,0.959192,0.008900783999997657,0.933,1.0267571599999996,-1.085
9,0.036,0.9548519999999999,0.009554524000035598,0.943,1.0302341499999998,-1.093
10,0.04,0.95048,0.009870400000014342,0.956,1.0325008199999997,-1.098
11,0.044,0.9460879999999999,0.010422064000013052,0.971,1.0349865299999996,-1.1
12,0.048,0.941688,0.01097566400002688,0.982,1.0378722399999996,-1.08
13,0.052,0.9373680000000001,0.011084143999993103,0.997,1.0397746199999998,-1.098
14,0.056,0.932976,0.011289856000017608,1.012,1.03954365,-1.111
15,0.06,0.928532,0.011949243999959435,1.031,1.0443547600000003,-1.087
16,0.064,0.924184,0.012375536000006833,1.044,1.0449769800000002,-1.088
17,0.068,0.919832,0.013024944000004325,1.055,1.0465745800000001,-1.095
18,0.072,0.915452,0.013464923999999883,1.063,1.0487555199999998,-1.082
19,0.076,0.911124,0.013644155999994837,1.072,1.0521277400000002,-1.093
20,0.08,0.906752,0.014242624000034993,1.077,1.05302455,-1.11
21,0.084,0.902312,0.014927663999988,1.089,1.05626264,-1.118
22,0.088,0.8978400000000001,0.015505599999974947,1.101,1.0585262399999997,-1.108
23,0.092,0.893408,0.01621638399999938,1.119,1.0613730499999996,-1.136
24,0.096,0.888864,0.016701375999982702,1.141,1.0675834399999997,-1.132
25,0.1,0.884336,0.01763577600001008,1.152,1.07236598,-1.12
26,0.104,0.879856,0.01828281600002083,1.163,1.07512966,-1.127
27,0.108,0.8753479999999999,0.01882572400002391,1.176,1.0781084100000002,-1.152
28,0.112,0.87074,0.019999099999986357,1.192,1.0825037600000005,-1.154
29,0.116,0.866124,0.021044155999989017,1.206,1.0858777000000006,-1.163
30,0.12,0.861472,0.0218983040000021,1.233,1.0938080500000007,-1.132
31,0.124,0.8569439999999999,0.023041216000012354,1.245,1.0962046300000008,-1.177
32,0.128,0.852236,0.024566076000017346,1.27,1.104895930000001,-1.161
33,0.132,0.847592,0.02551038399999379,1.295,1.1133926700000012,-1.172
34,0.136,0.842904,0.02666769600001862,1.314,1.1195483200000007,-1.188
35,0.14,0.838152,0.02809022399998503,1.339,1.1272616500000003,-1.174
36,0.144,0.833456,0.029374015999987024,1.354,1.13014784,-1.207
37,0.148,0.828628,0.030089403999969365,1.375,1.1340779800000003,-1.227
38,0.152,0.82372,0.03226039999999921,1.404,1.1425440600000005,-1.215
39,0.156,0.81886,0.03334309999999823,1.443,1.1554234100000003,-1.227
40,0.16,0.813952,0.03500742400001036,1.474,1.1641766700000011,-1.24
41,0.164,0.8089919999999999,0.03693798400001833,1.503,1.173173200000002,-1.271
42,0.168,0.8039080000000001,0.03880988400001661,1.531,1.1820230400000025,-1.249
43,0.172,0.7989120000000001,0.040136063999962064,1.567,1.1939584900000029,-1.254
44,0.176,0.7938959999999999,0.042981296000012666,1.614,1.2099268900000033,-1.257
45,0.18,0.788868,0.04464764399998239,1.65,1.2230482200000032,-1.296
46,0.184,0.7836839999999999,0.046971036000031746,1.698,1.240677490000003,-1.316
47,0.188,0.77842,0.050523900000029244,1.748,1.258192110000003,-1.336
48,0.192,0.773076,0.053922556000004986,1.798,1.2713699900000028,-1.32
49,0.196,0.767796,0.058585595999989894,1.848,1.288080810000003,-1.394
50,0.2,0.76222,0.061707900000008524,1.921,1.3134879800000026,-1.406
51,0.204,0.756596,0.06744319600000745,1.99,1.3335354700000028,-1.443
52,0.208,0.7508239999999999,0.0708142560000124,2.054,1.3564982500000025,-1.477
53,0.212,0.744916,0.07747423599998,2.121,1.3756796400000024,-1.616
54,0.216,0.738452,0.08503692399998544,2.268,1.4280945500000024,-1.642
55,0.22,0.731884,0.09664063599999645,2.379,1.4670047500000007,-1.639
56,0.224,0.725328,0.1063751040000061,2.476,1.4965973900000022,-1.606
57,0.228,0.718904,0.11971569600001385,2.588,1.542037360000004,-1.663
58,0.232,0.712252,0.1371801240000059,2.686,1.581364550000003,-1.815
59,0.236,0.704992,0.15119398400001227,2.868,1.6511106600000032,-1.829
60,0.24,0.6976760000000001,0.17889375599997584,3.033,1.717745750000004,-1.904
61,0.244,0.6900599999999999,0.2125751000000164,3.243,1.8048699000000037,-1.981
62,0.248,0.682136,0.24716337600001134,3.474,1.890246850000004,-2.286
63,0.252,0.6729919999999999,0.3290899840000202,3.826,2.024152340000006,-2.574
64,0.256,0.6626960000000001,0.43903889599998364,4.247,2.2270268500000023,-2.802
65,0.26,0.6514880000000001,0.5906624639999937,4.648,2.390554110000002,-3.211
66,0.264,0.638644,0.8608563159999904,5.316,2.720702590000003,-3.776
67,0.268,0.62354,1.176463100000008,6.006,3.038482930000003,-4.117
68,0.272,0.6070720000000001,1.578320703999998,6.836,3.4234770900000027,-4.694
69,0.276,0.588296,1.9696100959999894,7.775,3.8812478500000016,-5.447
70,0.28,0.566508,2.492999483999985,9.038,4.489508709999995,-6.682
71,0.284,0.5397799999999999,3.2602079000000086,10.697,5.280755289999994,-7.097
72,0.288,0.511392,3.838323583999998,12.308,6.047531099999995,-7.813
73,0.292,0.48014,4.539255100000002,14.014,6.831888669999993,-9.128
74,0.296,0.44362799999999997,5.134073404000002,15.992,7.776541109999996,-9.052
75,0.3,0.40742,5.692175900000002,17.139,8.276388869999993,-9.213
76,0.304,0.370568,5.998455344000002,18.194,8.716870580000002,-9.581
77,0.308,0.33224400000000004,6.0192051159999975,19.245,9.12863751999999,-9.683
78,0.312,0.293512,5.697676464,20.062,9.385565950000007,-9.209
79,0.316,0.256676,5.041169756000003,20.265,9.463614550000006,-8.833
80,0.32,0.22134399999999999,4.318100416000001,20.214,9.335109019999985,-7.827
81,0.324,0.190036,3.600103675999999,19.742,9.049823279999988,-6.714
82,0.328,0.16318000000000002,2.9310598999999984,18.955,8.575719830000002,-6.206
83,0.332,0.138356,2.1576883159999998,18.18,8.22178363000001,-4.93
84,0.336,0.11863599999999999,1.6536668760000006,16.851,7.587746570000006,-3.936
85,0.34,0.102892,1.2105290839999998,15.453,6.963277700000004,-3.279
86,0.344,0.089776,0.8382514560000004,14.386,6.461038289999999,-2.778
87,0.348,0.078664,0.5763057759999999,13.172,5.946872809999994,-2.097
88,0.352,0.07027599999999999,0.42406895600000005,12.134,5.469084860000008,-1.944
89,0.356,0.0625,0.2963695,11.227,5.071849879999996,-1.629
90,0.36,0.055984,0.18526393599999993,10.386,4.730670910000004,-1.223
91,0.364,0.051092,0.13183788400000004,9.617,4.413234679999993,-1.116
92,0.368,0.046628,0.09425340400000004,8.976,4.146120950000003,-0.911
93,0.372,0.042984,0.07519793600000002,8.415,3.906510229999996,-0.857
94,0.376,0.039555999999999994,0.046146716000000025,7.948,3.705098739999996,-0.578
95,0.38,0.037244,0.038961116000000004,7.523,3.5193109400000027,-0.576
96,0.384,0.03494,0.02914710000000008,7.128,3.355013820000005,-0.485
97,0.388,0.033,0.024413999999999988,6.781,3.207191019999998,-0.456
98,0.392,0.031176,0.022630256,6.419,3.0658248999999995,-0.441
99,0.396,0.029412,0.020417564,6.065,2.940563160000001,-0.433
100,0.4,0.02768,0.01888639999999998,5.744,2.8227398800000048,-0.464
101,0.404,0.025824000000000003,0.017904255999999976,5.454,2.717452959999996,-0.37
102,0.408,0.024344,0.016898415999999996,5.15,2.6176150199999992,-0.383
103,0.412,0.022812000000000002,0.014835163999999963,4.884,2.5246619999999975,-0.437
104,0.416,0.021064,0.011636976000000004,4.639,2.4412318499999985,-0.353
105,0.42,0.019652,0.009189723999999984,4.4,2.361882809999998,-0.308
106,0.424,0.018420000000000002,0.006971899999999991,4.191,2.28865182,-0.257
107,0.428,0.017391999999999998,0.005467584000000002,4.011,2.2202543700000046,-0.254
108,0.432,0.016376,0.004004655999999997,3.846,2.1572073199999995,-0.171
