,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
0,0.0,0.9932668,0.0071992044399958105,0.8357,1.0152477149999988,-1.0871
1,0.004,0.9889184,0.007585935359995346,0.8538,1.0163281109999989,-1.0858
2,0.008,0.9845752,0.007945286239992128,0.872,1.0179453339999989,-1.0867
3,0.012,0.9802284,0.008329758360021516,0.889,1.0198454119999985,-1.0904
4,0.016,0.9758668,0.008700764440000057,0.9062,1.0215914429999977,-1.0923
5,0.02,0.9714976000000001,0.009208098559989594,0.9188,1.0228611239999976,-1.0921
6,0.024,0.9671292,0.009638826840033289,0.9336,1.0249991399999978,-1.0922
7,0.028,0.9627604,0.010064247959991918,0.9491,1.0268743739999975,-1.0953
8,0.032,0.9583792,0.010476851840008749,0.9636,1.0287591409999968,-1.0946
9,0.036,0.9540008,0.010917599840002368,0.9758,1.0300454059999968,-1.0979
10,0.04,0.9496092,0.011348218840023037,0.988,1.0318027009999964,-1.1019
11,0.044,0.9452016,0.011877439360017889,0.9994,1.0344075469999963,-1.1082
12,0.048,0.9407688000000001,0.01253783663996728,1.0134,1.0373658959999963,-1.1149
13,0.052,0.9363092000000001,0.01302929884000332,1.0262,1.0393711899999958,-1.1189
14,0.056,0.9318336,0.013571477759978735,1.0387,1.041434378999997,-1.1187
15,0.06,0.9273587999999999,0.014227215640014038,1.052,1.044231954999996,-1.1204
16,0.064,0.9228772000000001,0.01479963003998273,1.0644,1.046911966999996,-1.1266
17,0.068,0.9183708,0.015444026839977596,1.0777,1.050243848999996,-1.1257
18,0.072,0.913868,0.016030043999984627,1.0898,1.0536409539999967,-1.13
19,0.076,0.9093479999999999,0.016704124000039882,1.1023,1.0558870299999965,-1.1365
20,0.08,0.904802,0.01736439899998368,1.113,1.058658157999996,-1.1406
21,0.084,0.9002396,0.018060447960015154,1.1254,1.0617610839999956,-1.144
22,0.088,0.8956636,0.018829708760022185,1.1383,1.0653502619999964,-1.1566
23,0.092,0.8910372,0.019688654040015536,1.1518,1.0689564979999964,-1.1572
24,0.096,0.8864084,0.02041110235999804,1.1668,1.0735236509999957,-1.1592
25,0.1,0.8817716,0.02128295835998142,1.182,1.0766087189999958,-1.172
26,0.104,0.8770836000000001,0.022242052759975196,1.1973,1.0808721999999944,-1.1693
27,0.108,0.8724063999999999,0.023233909760019742,1.2121,1.0847951009999939,-1.1761
