,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
0,0.0,1.0,0.0,0.0,1.0,-1.0
1,0.0078125,0.9921875,0.0,0.0,1.0,-1.0
2,0.015625,0.984375,0.0,0.0,1.0,-1.0
3,0.0234375,0.9765625,0.0,0.0,1.0,-1.0
4,0.03125,0.96875,0.0,0.0,1.0,-1.0015
5,0.0390625,0.96092578125,0.00017576367186222797,0.0015,1.0,-1.0051
6,0.046875,0.9530734375,0.0015043471875202385,0.0066,1.0,-1.0505
7,0.0546875,0.94486640625,0.01626437179689333,0.0571,1.0054,-1.4383
8,0.0625,0.9336296875,0.163768584687503,0.4953,1.21440909,-3.1918
9,0.0703125,0.90869375,0.9163965325000163,2.6871,2.28050909,-6.2108
10,0.078125,0.860171875,2.4605296562499888,7.8978,4.94731397,-9.4179
11,0.0859375,0.78659453125,4.070400837421872,16.3123,8.95028026,-10.6429
12,0.09375,0.703446875,4.571771113749996,25.8712,14.342317799999993,-9.4474
13,0.1015625,0.6296390625,3.826200012187499,33.9292,17.86952515999999,-7.2859
14,0.109375,0.57271796875,2.7434085749218724,38.9657,21.920012929999995,-5.9394
15,0.1171875,0.52631640625,1.8527180292968737,41.2531,23.743664890000016,-4.8539
16,0.125,0.4883953125,1.3250170846874987,41.0415,26.52974679000006,-4.4721
17,0.1328125,0.45345703125,1.0375851074218758,39.6252,27.743910170000117,-3.9369
18,0.140625,0.4227,0.8626285049999964,37.7378,28.950043470000185,-3.7812
19,0.1484375,0.393159375,0.7025481612500002,36.0209,29.17599531000016,-3.5443
20,0.15625,0.36546953125,0.6015745624218773,34.3003,28.886954580000136,-3.4521
21,0.1640625,0.3385,0.5197016874999978,32.561,27.74153827000003,-3.0322
22,0.171875,0.3148109375,0.4415336121875004,30.902,26.249331690000073,-2.7241
23,0.1796875,0.29352890625,0.3564551492968757,29.3664,24.789938180000107,-2.4048
24,0.1875,0.27474140625,0.2880956592968751,27.9131,23.283700880000175,-2.1909
25,0.1953125,0.257625,0.2328423750000006,26.5011,21.82847685000011,-1.9707
26,0.203125,0.24222890625,0.19112868679687534,25.1708,20.483878610000023,-1.8379
27,0.2109375,0.2278703125,0.1599966971875002,23.8609,19.203500229999932,-1.6909
28,0.21875,0.21466015625,0.13767068554687434,22.6306,18.037130339999887,-1.5597
29,0.2265625,0.202475,0.11871623250000063,21.4404,16.911651749999976,-1.4464
30,0.234375,0.191175,0.10407127999999943,20.3537,15.89838671000002,-1.387
31,0.2421875,0.1803390625,0.091737847187499,19.3299,14.973727274000028,-1.2964
32,0.25,0.1702109375,0.07979711718750027,18.3285,14.109752026000034,-1.237
33,0.2578125,0.160546875,0.06824609375000001,17.3852,13.294408305999985,-1.1643
34,0.265625,0.15145078125,0.06118074617187519,16.5073,12.535137270999932,-1.0594
35,0.2734375,0.14317421875,0.05324240867187502,15.6759,11.82843968399994,-0.99
36,0.28125,0.13543984375,0.04498595554687457,14.8826,11.149820998999953,-0.9232
