,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
0,0.0,1.0,0.0,0.0,1.0,-1.0
1,0.0078125,0.9921875,0.0,0.0,1.0,-1.0
2,0.015625,0.984375,0.0,0.0,1.0,-1.0
3,0.0234375,0.9765625,0.0,0.0,1.0,-1.0
4,0.03125,0.96875,0.0,0.0,1.0,-1.0
5,0.0390625,0.9609375,0.0,0.0,1.0,-1.0
6,0.046875,0.953125,0.0,0.0,1.0,-1.0
7,0.0546875,0.9453125,0.0,0.0,1.0,-1.0
8,0.0625,0.9375,0.0,0.0,1.0,-1.0
9,0.0703125,0.9296875,0.0,0.0,1.0,-1.0
10,0.078125,0.921875,0.0,0.0,1.0,-1.0
11,0.0859375,0.9140625,0.0,0.0,1.0,-1.009
12,0.09375,0.9061796875,0.0006321796874999563,0.009,1.008,-1.0
13,0.1015625,0.8983671875,0.0006321796874999563,0.009,1.008,-1.0
14,0.109375,0.8905546875,0.0006321796874999563,0.009,1.008,-1.0
15,0.1171875,0.8827421875,0.0006321796874999563,0.009,1.008,-1.0
16,0.125,0.8749296875,0.0006321796874999563,0.009,1.008,-1.0
17,0.1328125,0.8671171875,0.0006321796874999563,0.009,1.008,-1.0
18,0.140625,0.8593046875,0.0006321796874999563,0.009,1.008,-1.015
19,0.1484375,0.851375,0.0015423749999996517,0.024,1.02,-1.0
20,0.15625,0.8435625,0.0015423749999996517,0.024,1.02,-1.012
21,0.1640625,0.83565625,0.0026617500000156724,0.036,1.02,-1.097
22,0.171875,0.8270859375,0.01441649218749319,0.133,1.058,-1.04
23,0.1796875,0.8189609375,0.019805242187501904,0.167,1.0884828,-1.196
24,0.1875,0.8096171875,0.05255342968750654,0.363,1.1874828,-1.224
25,0.1953125,0.8000546875,0.10215117968751031,0.587,1.3424828,-1.242
26,0.203125,0.7903515625,0.15259199218748165,0.794,1.4290449,-1.512
27,0.2109375,0.7785390625,0.23439524218748886,1.275,1.6341147,-1.964
28,0.21875,0.7631953125,0.4568303046875144,2.189,2.1704151900000004,-1.999
29,0.2265625,0.747578125,0.6117023437499967,3.113,2.65058082,-2.381
30,0.234375,0.7289765625,0.873871242187505,4.232,3.3236980300000005,-2.918
31,0.2421875,0.7061796875,1.1883759296874956,5.743,4.225159360000004,-3.95
32,0.25,0.6753203125,1.6810665546874972,7.956,5.805502720000001,-4.361
33,0.2578125,0.64125,2.1341843749999967,10.105,7.3791756799999995,-4.431
34,0.265625,0.6066328125,2.4494515546874993,12.1,9.085776250000002,-5.151
35,0.2734375,0.566390625,2.7255312187499996,14.102,10.78737175,-5.472
36,0.28125,0.523640625,3.052854093750007,15.74,12.05263144999999,-5.55
37,0.2890625,0.48028125,3.013229875000004,17.22,13.271072099999996,-5.434
38,0.296875,0.437828125,2.7730487187499975,18.068,13.885791450000001,-5.452
39,0.3046875,0.395234375,2.5344992187499997,18.618,14.140782039999994,-5.796
40,0.3125,0.349953125,2.178512218750001,19.005,14.265671939999994,-4.776
