,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.99975,-1.0,0.00025,1.0,0.0
2,0.0,0.9995,-1.0,0.0005,1.0,0.0
3,0.0,0.99925,-1.0,0.00075,1.0,0.0
4,0.0,0.999,-1.0,0.001,1.0,0.0
5,0.0,0.99875,-1.0,0.00125,1.0,0.0
6,0.0,0.9985,-1.0,0.0015,1.0,0.0
7,0.0,0.99825,-1.0,0.00175,1.0,0.0
8,0.0,0.998,-1.0,0.002,1.0,0.0
9,0.0,0.99775,-1.0,0.00225,1.0,0.0
10,0.0,0.9975,-1.0,0.0025,1.0,0.0
11,0.0,0.99725,-1.0,0.00275,1.0,0.0
12,0.0,0.997,-1.0,0.003,1.0,0.0
13,0.0,0.99675,-1.0,0.00325,1.0,0.0
14,0.0,0.9965,-1.0,0.0035,1.0,0.0
15,0.0,0.99625,-1.0,0.00375,1.0,0.0
16,0.0,0.996,-1.0,0.004,1.0,0.0
17,0.0,0.99575,-1.0,0.00425,1.0,0.0
18,0.0,0.9955,-1.0,0.0045,1.0,0.0
19,0.0,0.99525,-1.0,0.00475,1.0,0.0
20,0.0,0.995,-1.0,0.005,1.0,0.0
21,0.0,0.99475,-1.0,0.00525,1.0,0.0
22,0.0,0.9945,-1.0,0.0055,1.0,0.0
23,0.0,0.99425,-1.0,0.00575,1.0,0.0
24,0.0,0.994,-1.0,0.006,1.0,0.0
25,0.0,0.99375,-1.0,0.00625,1.0,0.0
26,0.0,0.9935,-1.0,0.0065,1.0,0.0
27,0.0,0.99325,-1.0,0.00675,1.0,0.0
28,0.0,0.993,-1.0,0.007,1.0,0.0
29,0.0,0.99275,-1.0,0.00725,1.0,0.0
30,0.0,0.9925,-1.0,0.0075,1.0,0.0
31,0.0,0.99225,-1.0,0.00775,1.0,0.0
32,0.0,0.992,-1.0,0.008,1.0,0.0
33,0.0,0.99175,-1.0,0.00825,1.0,0.0
34,0.0,0.9915,-1.0,0.0085,1.0,0.0
35,0.0,0.99125,-1.0,0.00875,1.0,0.0
36,0.0,0.991,-1.0,0.009,1.0,0.0
37,0.0,0.99075,-1.0,0.00925,1.0,0.0
38,0.0,0.9905,-1.0,0.0095,1.0,0.0
39,0.0,0.99025,-1.0,0.00975,1.0,0.0
40,0.0,0.99,-1.0,0.01,1.0,0.0
41,0.0,0.98975,-1.0,0.01025,1.0,0.0
42,0.0,0.9895,-1.0,0.0105,1.0,0.0
43,0.0,0.98925,-1.0,0.01075,1.0,0.0
44,0.0,0.989,-1.0,0.011,1.0,0.0
45,0.0,0.98875,-1.0,0.01125,1.0,0.0
46,0.0,0.9885,-1.0,0.0115,1.0,0.0
47,0.0,0.98825,-1.0,0.01175,1.0,0.0
48,0.0,0.988,-1.0,0.012,1.0,0.0
49,0.0,0.98775,-1.0,0.01225,1.0,0.0
50,0.0,0.9875,-1.0,0.0125,1.0,0.0
51,0.0,0.98725,-1.0,0.01275,1.0,0.0
52,0.0,0.987,-1.0,0.013,1.0,0.0
53,0.0,0.98675,-1.0,0.01325,1.0,0.0
54,0.0,0.9865,-1.0,0.0135,1.0,0.0
55,0.0,0.98625,-1.0,0.01375,1.0,0.0
56,0.0,0.986,-1.0,0.014,1.0,0.0
57,0.0,0.98575,-1.0,0.01425,1.0,0.0
58,0.0,0.9855,-1.0,0.0145,1.0,0.0
59,0.0,0.98525,-1.0,0.01475,1.0,0.0
60,0.0,0.985,-1.0,0.015,1.0,0.0
61,0.0,0.98475,-1.0,0.01525,1.0,0.0
62,0.0,0.9845,-1.0,0.0155,1.0,0.0
63,0.0,0.98425,-1.0,0.01575,1.0,0.0
64,0.0,0.984,-1.0,0.016,1.0,0.0
