,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,,,,0.0,,
1,,,,6.25e-05,,
2,,,,0.000125,,
3,,,,0.0001875,,
4,,,,0.00025,,
5,,,,0.0003125,,
6,,,,0.000375,,
7,,,,0.0004375,,
8,,,,0.0005,,
9,,,,0.0005625,,
10,,,,0.000625,,
11,,,,0.0006875,,
12,,,,0.00075,,
13,,,,0.0008125,,
14,,,,0.000875,,
15,,,,0.0009375,,
16,,,,0.001,,
17,,,,0.0010625,,
18,,,,0.001125,,
19,,,,0.0011875,,
20,,,,0.00125,,
21,,,,0.0013125,,
22,,,,0.001375,,
23,,,,0.0014375,,
24,,,,0.0015,,
25,,,,0.0015625,,
26,,,,0.001625,,
27,,,,0.0016875,,
28,,,,0.00175,,
29,,,,0.0018125,,
30,,,,0.001875,,
31,,,,0.0019375,,
32,,,,0.002,,
33,,,,0.0020625,,
34,,,,0.002125,,
35,,,,0.0021875,,
36,,,,0.00225,,
37,,,,0.0023125,,
38,,,,0.002375,,
39,,,,0.0024375,,
40,,,,0.0025,,
41,,,,0.0025625,,
42,,,,0.002625,,
43,,,,0.0026875,,
44,,,,0.00275,,
45,,,,0.0028125,,
46,,,,0.002875,,
47,,,,0.0029375,,
48,,,,0.003,,
49,,,,0.0030625,,
50,,,,0.003125,,
51,,,,0.0031875,,
52,,,,0.00325,,
53,,,,0.0033125,,
54,,,,0.003375,,
55,,,,0.0034375,,
56,,,,0.0035,,
57,,,,0.0035625,,
58,,,,0.003625,,
59,,,,0.0036875,,
60,,,,0.00375,,
61,,,,0.0038125,,
62,,,,0.003875,,
63,,,,0.0039375,,
64,,,,0.004,,
65,,,,0.0040625,,
66,,,,0.004125,,
67,,,,0.0041875,,
68,,,,0.00425,,
69,,,,0.0043125,,
70,,,,0.004375,,
71,,,,0.0044375,,
72,,,,0.0045,,
73,,,,0.0045625,,
74,,,,0.004625,,
75,,,,0.0046875,,
76,,,,0.00475,,
77,,,,0.0048125,,
78,,,,0.004875,,
79,,,,0.0049375,,
80,,,,0.005,,
81,,,,0.0050625,,
82,,,,0.005125,,
83,,,,0.0051875,,
84,,,,0.00525,,
85,,,,0.0053125,,
86,,,,0.005375,,
87,,,,0.0054375,,
88,,,,0.0055,,
89,,,,0.0055625,,
90,,,,0.005625,,
91,,,,0.0056875,,
92,,,,0.00575,,
93,,,,0.0058125,,
94,,,,0.005875,,
95,,,,0.0059375,,
96,,,,0.006,,
97,,,,0.0060625,,
98,,,,0.006125,,
99,,,,0.0061875,,
100,,,,0.00625,,
101,,,,0.0063125,,
102,,,,0.006375,,
103,,,,0.0064375,,
104,,,,0.0065,,
105,,,,0.0065625,,
106,,,,0.006625,,
107,,,,0.0066875,,
108,,,,0.00675,,
109,,,,0.0068125,,
110,,,,0.006875,,
111,,,,0.0069375,,
112,,,,0.007,,
113,,,,0.0070625,,
114,,,,0.007125,,
115,,,,0.0071875,,
116,,,,0.00725,,
117,,,,0.0073125,,
118,,,,0.007375,,
119,,,,0.0074375,,
120,,,,0.0075,,
121,,,,0.0075625,,
122,,,,0.007625,,
123,,,,0.0076875,,
124,,,,0.00775,,
125,,,,0.0078125,,
126,,,,0.007875,,
127,,,,0.0079375,,
128,,,,0.008,,
129,,,,0.0080625,,
130,,,,0.008125,,
131,,,,0.0081875,,
132,,,,0.00825,,
133,,,,0.0083125,,
134,,,,0.008375,,
135,,,,0.0084375,,
136,,,,0.0085,,
137,,,,0.0085625,,
138,,,,0.008625,,
139,,,,0.0086875,,
140,,,,0.00875,,
141,,,,0.0088125,,
142,,,,0.008875,,
143,,,,0.0089375,,
144,,,,0.009,,
145,,,,0.0090625,,
146,,,,0.009125,,
147,,,,0.0091875,,
148,,,,0.00925,,
149,,,,0.0093125,,
150,,,,0.009375,,
151,,,,0.0094375,,
152,,,,0.0095,,
153,,,,0.0095625,,
154,,,,0.009625,,
155,,,,0.0096875,,
156,,,,0.00975,,
157,,,,0.0098125,,
158,,,,0.009875,,
159,,,,0.0099375,,
160,,,,0.01,,
161,,,,0.0100625,,
162,,,,0.010125,,
163,,,,0.0101875,,
164,,,,0.01025,,
165,,,,0.0103125,,
166,,,,0.010375,,
167,,,,0.0104375,,
168,,,,0.0105,,
169,,,,0.0105625,,
170,,,,0.010625,,
171,,,,0.0106875,,
172,,,,0.01075,,
173,,,,0.0108125,,
174,,,,0.010875,,
175,,,,0.0109375,,
176,,,,0.011,,
177,,,,0.0110625,,
178,,,,0.011125,,
179,,,,0.0111875,,
180,,,,0.01125,,
181,,,,0.0113125,,
182,,,,0.011375,,
183,,,,0.0114375,,
184,,,,0.0115,,
185,,,,0.0115625,,
186,,,,0.011625,,
187,,,,0.0116875,,
188,,,,0.01175,,
189,,,,0.0118125,,
190,,,,0.011875,,
191,,,,0.0119375,,
192,,,,0.012,,
193,,,,0.0120625,,
194,,,,0.012125,,
195,,,,0.0121875,,
196,,,,0.01225,,
197,,,,0.0123125,,
198,,,,0.012375,,
199,,,,0.0124375,,
200,,,,0.0125,,
201,,,,0.0125625,,
202,,,,0.012625,,
203,,,,0.0126875,,
204,,,,0.01275,,
