,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.996,-1.0,0.004,1.0,0.0
2,0.0,0.992,-1.0,0.008,1.0,0.0
3,0.0,0.988,-1.01,0.012,1.0,0.0
4,0.01,0.9839600000000001,-1.0,0.016,1.0,3.959999996004626e-05
5,0.01,0.97996,-1.0,0.02,1.0,3.959999998915009e-05
6,0.01,0.97596,-1.0,0.024,1.0,3.959999996004626e-05
7,0.01,0.97196,-1.0,0.028,1.0,3.959999998915009e-05
8,0.01,0.96796,-1.0,0.032,1.0,3.959999998915009e-05
9,0.01,0.96396,-1.01,0.036,1.0,3.959999998915009e-05
10,0.02,0.95992,-1.0,0.04,1.0,7.839999999850988e-05
11,0.02,0.95592,-1.0,0.044,1.0,7.840000002761372e-05
12,0.02,0.95192,-1.07,0.048,1.0,7.840000002761372e-05
13,0.09,0.94764,-1.0,0.052,1.06,0.0020076000000117345
14,0.09,0.94364,-1.0,0.056,1.06,0.0020076000000117345
15,0.09,0.93964,-1.01,0.06,1.06,0.0020076000000117345
16,0.1,0.9356,-1.0,0.064,1.06,0.002040000000008149
17,0.1,0.9316,-1.04,0.068,1.06,0.002039999999979045
18,0.14,0.92744,-1.0,0.072,1.06,0.0026415999999735503
19,0.14,0.92344,-1.24,0.076,1.06,0.0026415999999735503
20,0.38,0.91848,-1.1,0.08,1.28,0.023342399999994087
21,0.48,0.91408,-1.0,0.084,1.35,0.024758399999991524
22,0.48,0.91008,-1.1,0.088,1.35,0.024758399999991524
23,0.56,0.9056799999999999,-1.01,0.092,1.3595238,0.026014400000014575
24,0.57,0.90164,-1.01,0.096,1.3595238,0.026007600000011736
25,0.58,0.8976000000000001,-1.03,0.1,1.3595238,0.026
26,0.61,0.89348,-1.0,0.104,1.3595238,0.025972399999998744
27,0.6,0.88948,-1.12,0.108,1.3304327999999999,0.02421239999998943
28,0.72,0.885,-1.05,0.112,1.3304327999999999,0.025630000000004656
29,0.76,0.8807999999999999,-1.16,0.116,1.3637661,0.026720000000030268
30,0.92,0.8761599999999999,-1.06,0.12,1.4637661,0.03039360000001034
31,0.96,0.8719199999999999,-1.29,0.124,1.4670995,0.030638400000025285
32,1.24,0.86676,-1.93,0.128,1.6584324999999998,0.038935599999997066
33,2.17,0.8590399999999999,-1.97,0.132,2.5384325,0.31568960000001245
34,3.08,0.8511599999999999,-2.04,0.136,2.7886547000000004,0.44538360000000105
35,4.06,0.843,-3.03,0.14,4.2735837,0.7449100000000035
36,6.07,0.83088,-1.17,0.144,4.276513,1.4532063999999956
37,6.19,0.8262,-3.9,0.148,4.336746,1.4469899999999907
38,8.99,0.8106,-3.36,0.152,6.4440273,2.028429999999993
39,11.27,0.79716,-2.46,0.156,7.8845235,2.3606635999999996
40,12.62,0.78732,-3.05,0.16,8.612274,2.4350443999999842
41,14.27,0.77512,-2.2,0.164,11.114935000000001,2.829966400000005
42,15.15,0.76632,-2.87,0.168,12.6125807,2.8669743999999775
43,16.94,0.7548400000000001,-3.11,0.172,12.536877700000002,3.2769035999999905
44,17.42,0.7424,-3.56,0.176,13.9280268,3.9340799999999874
45,19.17,0.7281599999999999,-1.48,0.18,15.007001,4.229913600000029
46,19.3,0.72224,-5.47,0.184,14.971572900000002,4.1407455999999945
47,22.95,0.70036,-3.92,0.188,20.037679199999992,4.8643275999999895
48,24.32,0.68468,-3.66,0.192,20.734752199999992,5.4785644000000175
49,26.03,0.67004,-2.48,0.196,22.27674269999999,5.541239600000015
50,26.3,0.66012,-4.24,0.2,22.370372499999995,5.757316399999996
51,27.11,0.64316,-4.09,0.204,22.719888500000003,6.397543600000019
52,28.94,0.6267999999999999,-5.88,0.208,24.091084500000008,6.71460000000002
53,32.13,0.6032799999999999,-3.63,0.212,27.163562300000013,6.831710399999996
54,33.93,0.58876,-3.85,0.216,28.64711520000001,6.551495600000009
55,35.76,0.57336,-5.13,0.22,29.9304034,6.486817599999995
56,37.27,0.55284,-2.33,0.224,30.816525499999994,6.671943599999999
57,37.61,0.54352,-3.05,0.228,30.7747764,6.579462400000018
58,38.08,0.53132,-5.7,0.232,30.862763900000004,6.355844399999987
59,40.14,0.50852,-3.75,0.236,32.451514799999984,6.2578124000000095
60,39.89,0.49351999999999996,-3.47,0.24,31.461940699999992,6.338542399999999
61,39.22,0.47964,-3.32,0.244,30.671387799999998,6.406247600000002
62,39.75,0.46636,-4.2,0.248,30.82947239999999,6.405047599999998
63,40.71,0.44956,-4.89,0.252,31.156097699999997,6.034551599999999
64,42.53,0.43,-6.3,0.256,32.0171176,5.840040000000001
65,43.89,0.4048,-5.83,0.26,33.1268809,5.471040000000001
66,45.86,0.38148000000000004,-4.49,0.264,34.03007040000001,4.836212399999996
67,46.09,0.36351999999999995,-2.67,0.268,34.2004764,4.215542399999999
68,45.69,0.35284,-3.58,0.272,33.57909969999999,3.729063600000005
69,45.75,0.33852,-2.25,0.276,33.236745199999994,3.3152524000000048
70,45.17,0.32952,-2.16,0.28,32.3523762,3.2479824000000046
71,44.61,0.32088,-2.92,0.284,31.4072202,3.095806400000001
72,43.15,0.3092,-1.94,0.288,30.22481110000001,2.7705200000000003
73,42.22,0.30144,-3.32,0.292,29.2011931,2.717721600000001
