,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.996,-1.0,0.004,1.0,0.0
2,0.0,0.992,-1.0,0.008,1.0,0.0
3,0.0,0.988,-1.0,0.012,1.0,0.0
4,0.0,0.984,-1.0,0.016,1.0,0.0
5,0.0,0.98,-1.0,0.02,1.0,0.0
6,0.0,0.976,-1.0,0.024,1.0,0.0
7,0.0,0.972,-1.0,0.028,1.0,0.0
8,0.0,0.968,-1.0,0.032,1.0,0.0
9,0.0,0.964,-1.0,0.036,1.0,0.0
10,0.0,0.96,-1.0,0.04,1.0,0.0
11,0.0,0.956,-1.0,0.044,1.0,0.0
12,0.0,0.952,-1.0,0.048,1.0,0.0
13,0.0,0.948,-1.0,0.052,1.0,0.0
14,0.0,0.944,-1.0,0.056,1.0,0.0
15,0.0,0.94,-1.0,0.06,1.0,0.0
16,0.0,0.936,-1.0,0.064,1.0,0.0
17,0.0,0.932,-1.0,0.068,1.0,0.0
18,0.0,0.928,-1.0,0.072,1.0,0.0
19,0.0,0.924,-1.0,0.076,1.0,0.0
20,0.0,0.92,-1.0,0.08,1.0,0.0
21,0.0,0.916,-1.0,0.084,1.0,0.0
22,0.0,0.912,-1.0,0.088,1.0,0.0
23,0.0,0.908,-1.0,0.092,1.0,0.0
24,0.0,0.904,-1.0,0.096,1.0,0.0
25,0.0,0.9,-1.0,0.1,1.0,0.0
26,0.0,0.896,-1.0,0.104,1.0,0.0
27,0.0,0.892,-1.0,0.108,1.0,0.0
28,0.0,0.888,-1.0,0.112,1.0,0.0
29,0.0,0.884,-1.0,0.116,1.0,0.0
30,0.0,0.88,-1.0,0.12,1.0,0.0
31,0.0,0.876,-1.0,0.124,1.0,0.0
32,0.0,0.872,-1.0,0.128,1.0,0.0
33,0.0,0.868,-1.0,0.132,1.0,0.0
34,0.0,0.864,-1.0,0.136,1.0,0.0
35,0.0,0.86,-1.0,0.14,1.0,0.0
36,0.0,0.856,-1.0,0.144,1.0,0.0
37,0.0,0.852,-1.0,0.148,1.0,0.0
38,0.0,0.848,-1.0,0.152,1.0,0.0
39,0.0,0.844,-1.0,0.156,1.0,0.0
40,0.0,0.84,-1.0,0.16,1.0,0.0
41,0.0,0.836,-1.0,0.164,1.0,0.0
42,0.0,0.832,-1.0,0.168,1.0,0.0
43,0.0,0.828,-1.0,0.172,1.0,0.0
44,0.0,0.824,-1.0,0.176,1.0,0.0
45,0.0,0.82,-1.0,0.18,1.0,0.0
46,0.0,0.816,-1.0,0.184,1.0,0.0
47,0.0,0.812,-1.0,0.188,1.0,0.0
48,0.0,0.808,-1.0,0.192,1.0,0.0
49,0.0,0.804,-1.0,0.196,1.0,0.0
50,0.0,0.8,-1.0,0.2,1.0,0.0
51,0.0,0.796,-1.0,0.204,1.0,0.0
52,0.0,0.792,-1.0,0.208,1.0,0.0
53,0.0,0.788,-1.0,0.212,1.0,0.0
54,0.0,0.784,-1.03,0.216,1.0,0.0
55,0.03,0.77988,-1.0,0.22,1.0,0.00035639999998966234
56,0.03,0.77588,-1.0,0.224,1.0,0.00035639999998966234
57,0.03,0.77188,-1.0,0.228,1.0,0.0003564000000187662
58,0.03,0.76788,-1.05,0.232,1.0,0.00035639999998966234
59,0.08,0.7636799999999999,-1.01,0.236,1.04,0.0013344000000215601
60,0.09,0.75964,-1.0,0.24,1.04,0.0013675999999977649
61,0.09,0.75564,-1.11,0.244,1.04,0.0013675999999977649
62,0.2,0.7512000000000001,-1.0,0.248,1.04,0.006079999999987195
63,0.2,0.7472000000000001,-1.18,0.252,1.04,0.006079999999987195
64,0.38,0.74248,-1.2,0.256,1.04,0.01598239999997895
65,0.58,0.73768,-1.25,0.26,1.04,0.0215344000000332
66,0.83,0.73268,-1.04,0.264,1.12,0.03048440000001574
67,0.87,0.72852,-1.07,0.268,1.15,0.030852400000032504
68,0.94,0.72424,-1.09,0.272,1.21,0.032305600000021514
69,1.03,0.71988,-1.17,0.276,1.22,0.033236399999994316
70,1.17,0.7152000000000001,-1.08,0.28,1.2325,0.03519999999999709
71,1.23,0.71088,-1.24,0.284,1.2485,0.035446400000000725
72,1.47,0.70592,-1.38,0.288,1.3285,0.0393184000000183
73,1.68,0.7004,-1.19,0.292,1.5326428,0.05956000000001222
74,1.82,0.69564,-1.15,0.296,1.5943095,0.0646475999999966
75,1.92,0.69104,-2.06,0.3,1.7131335,0.06928960000001826
76,2.58,0.6828,-2.08,0.304,2.3404272,0.2728400000000256
77,3.6,0.67448,-2.09,0.308,3.1728628999999997,0.32342239999999584
78,4.48,0.66612,-2.36,0.312,3.6854977000000004,0.40099640000000364
79,5.45,0.6566799999999999,-3.35,0.316,4.805375600000001,0.6486444000000192
80,6.77,0.64328,-2.12,0.32,5.805858799999999,0.9491504000000132
81,7.42,0.6347999999999999,-1.97,0.324,6.246309799999999,1.0268400000000255
82,7.92,0.6269199999999999,-2.66,0.328,6.565888599999999,0.9939884000000165
83,8.66,0.6162799999999999,-2.25,0.332,6.705614499999999,1.2653004000000074
84,9.44,0.6072799999999999,-3.34,0.336,7.2502267,1.3609904000000097
85,10.6,0.59392,-5.49,0.34,8.4835289,1.6569184000000097
86,13.62,0.57196,-3.87,0.344,10.204616999999999,2.1701195999999765
