,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
0,0.0,1.0,-1.0,0.0,1.0,0.0
1,0.0,0.996,-1.0,0.004,1.0,0.0
2,0.0,0.992,-1.0,0.008,1.0,0.0
3,0.0,0.988,-1.0,0.012,1.0,0.0
4,0.0,0.984,-1.0,0.016,1.0,0.0
5,0.0,0.98,-1.0,0.02,1.0,0.0
6,0.0,0.976,-1.0,0.024,1.0,0.0
7,0.0,0.972,-1.0,0.028,1.0,0.0
8,0.0,0.968,-1.0,0.032,1.0,0.0
9,0.0,0.964,-1.0,0.036,1.0,0.0
10,0.0,0.96,-1.0,0.04,1.0,0.0
11,0.0,0.956,-1.0,0.044,1.0,0.0
12,0.0,0.952,-1.0,0.048,1.0,0.0
13,0.0,0.948,-1.0,0.052,1.0,0.0
14,0.0,0.944,-1.0,0.056,1.0,0.0
15,0.0,0.94,-1.0,0.06,1.0,0.0
16,0.0,0.936,-1.0,0.064,1.0,0.0
17,0.0,0.932,-1.0,0.068,1.0,0.0
18,0.0,0.928,-1.0,0.072,1.0,0.0
19,0.0,0.924,-1.0,0.076,1.0,0.0
20,0.0,0.92,-1.0,0.08,1.0,0.0
21,0.0,0.916,-1.0,0.084,1.0,0.0
22,0.0,0.912,-1.0,0.088,1.0,0.0
23,0.0,0.908,-1.0,0.092,1.0,0.0
24,0.0,0.904,-1.0,0.096,1.0,0.0
25,0.0,0.9,-1.0,0.1,1.0,0.0
26,0.0,0.896,-1.0,0.104,1.0,0.0
27,0.0,0.892,-1.0,0.108,1.0,0.0
28,0.0,0.888,-1.0,0.112,1.0,0.0
29,0.0,0.884,-1.0,0.116,1.0,0.0
30,0.0,0.88,-1.0,0.12,1.0,0.0
31,0.0,0.876,-1.0,0.124,1.0,0.0
32,0.0,0.872,-1.0,0.128,1.0,0.0
33,0.0,0.868,-1.0,0.132,1.0,0.0
34,0.0,0.864,-1.0,0.136,1.0,0.0
35,0.0,0.86,-1.0,0.14,1.0,0.0
36,0.0,0.856,-1.0,0.144,1.0,0.0
37,0.0,0.852,-1.0,0.148,1.0,0.0
38,0.0,0.848,-1.0,0.152,1.0,0.0
39,0.0,0.844,-1.0,0.156,1.0,0.0
40,0.0,0.84,-1.0,0.16,1.0,0.0
41,0.0,0.836,-1.0,0.164,1.0,0.0
42,0.0,0.832,-1.0,0.168,1.0,0.0
43,0.0,0.828,-1.0,0.172,1.0,0.0
44,0.0,0.824,-1.0,0.176,1.0,0.0
45,0.0,0.82,-1.0,0.18,1.0,0.0
46,0.0,0.816,-1.0,0.184,1.0,0.0
47,0.0,0.812,-1.0,0.188,1.0,0.0
48,0.0,0.808,-1.0,0.192,1.0,0.0
49,0.0,0.804,-1.0,0.196,1.0,0.0
50,0.0,0.8,-1.0,0.2,1.0,0.0
51,0.0,0.796,-1.0,0.204,1.0,0.0
52,0.0,0.792,-1.0,0.208,1.0,0.0
53,0.0,0.788,-1.0,0.212,1.0,0.0
54,0.0,0.784,-1.0,0.216,1.0,0.0
55,0.0,0.78,-1.0,0.22,1.0,0.0
56,0.0,0.776,-1.07,0.224,1.0,0.0
57,0.07,0.7717200000000001,-1.03,0.228,1.0,0.0019403999999922236
58,0.1,0.7676000000000001,-1.0,0.232,1.02,0.002279999999998836
59,0.1,0.7636000000000001,-1.0,0.236,1.02,0.002279999999969732
60,0.1,0.7596,-1.0,0.24,1.02,0.002279999999998836
61,0.1,0.7556,-1.0,0.244,1.02,0.002279999999998836
62,0.1,0.7516,-1.0,0.248,1.02,0.002279999999998836
63,0.1,0.7476,-1.0,0.252,1.02,0.002279999999998836
64,0.1,0.7436,-1.06,0.256,1.02,0.002279999999969732
65,0.16,0.73936,-1.1,0.26,1.02,0.0036575999999768102
66,0.26,0.7349600000000001,-1.09,0.264,1.11,0.007489600000000792
67,0.35,0.7306,-1.11,0.268,1.19,0.010510000000009314
68,0.46,0.7261599999999999,-1.31,0.272,1.21,0.012113600000011502
69,0.77,0.72092,-1.28,0.276,1.23,0.04230840000000899
70,1.05,0.7158,-1.27,0.28,1.25,0.051550000000017464
71,1.31,0.71072,-1.37,0.284,1.47,0.06311039999999048
72,1.68,0.70524,-1.14,0.288,1.49,0.08581559999998717
73,1.71,0.70068,-1.36,0.292,1.7958392,0.09520440000003146
74,2.06,0.69524,-1.08,0.296,1.8291724999999999,0.10797559999999067
75,2.14,0.69092,-1.0,0.3,1.8691725,0.10630840000000899
76,2.14,0.68692,-1.4,0.304,1.8691725,0.10630840000000899
77,2.54,0.68132,-2.48,0.308,2.2291725,0.12264439999999013
78,3.77,0.6714,-1.13,0.312,2.9264455,0.3736300000000047
79,3.88,0.66688,-1.45,0.316,2.9765006,0.36944640000000073
80,4.26,0.66108,-1.22,0.32,3.2842148999999994,0.36782839999998396
81,4.31,0.6562,-2.41,0.324,3.3005051999999995,0.38234999999999125
82,5.09,0.6465599999999999,-2.88,0.328,3.8400797,0.7080416000000114
83,6.63,0.6350399999999999,-3.76,0.332,5.196619799999999,0.9360096000000194
84,8.83,0.62,-3.19,0.336,6.5956493000000025,1.0585599999999977
85,10.18,0.60724,-4.69,0.34,7.3756858,1.3250956000000005
86,12.33,0.58848,-5.37,0.344,8.860546700000002,1.782502399999983
