,f,Sgcc,varSgcc,Nsec,meanS,chiDelta
0,0.0,0.9930359999999999,0.0074207040000474084,1.112,1.0292990900000005,-1.066
1,0.001,0.99197,0.007527099999948405,1.114,1.0296504100000001,-1.049
2,0.002,0.990921,0.007590758999926038,1.114,1.0295645100000002,-1.067
3,0.003,0.989854,0.007660683999885805,1.116,1.0299466600000005,-1.05
4,0.004,0.988804,0.007715583999990485,1.117,1.0301180200000004,-1.036
5,0.005,0.987768,0.00776017599995248,1.118,1.0306494100000005,-1.04
6,0.006,0.9867279999999999,0.007832016000058502,1.119,1.0307169400000002,-1.043
7,0.007,0.9856849999999999,0.007895775000099093,1.12,1.0307004200000003,-1.046
8,0.008,0.984639,0.007920679000089876,1.121,1.0306283500000004,-1.044
9,0.009,0.983595,0.007978974999976345,1.123,1.0308589500000003,-1.056
10,0.01,0.9825389999999999,0.008052479000063614,1.124,1.03094221,-1.048
11,0.011,0.981491,0.008077918999944814,1.127,1.0317012,-1.055
12,0.012,0.9804360000000001,0.008091903999913485,1.128,1.0317093400000004,-1.067
13,0.013,0.979369,0.008182838999899104,1.129,1.0315941400000002,-1.052
14,0.014,0.978317,0.008272511000046506,1.131,1.03217153,-1.044
15,0.015,0.9772730000000001,0.008228470999980345,1.132,1.0321382000000003,-1.057
16,0.016,0.976216,0.008343343999935315,1.132,1.0320076600000005,-1.052
17,0.017,0.975164,0.008343104000086896,1.136,1.0330648800000004,-1.058
18,0.018,0.974106,0.008446763999992982,1.138,1.0332990000000004,-1.046
19,0.019,0.9730599999999999,0.00840439999999944,1.139,1.0335934400000004,-1.064
20,0.02,0.971996,0.008457984000095167,1.14,1.0336812700000004,-1.054
21,0.021,0.970942,0.008578635999932886,1.142,1.0338115400000005,-1.062
22,0.022,0.96988,0.008605600000009872,1.145,1.0341638300000005,-1.052
23,0.023,0.968828,0.008676416000002064,1.147,1.0341067900000007,-1.057
24,0.024,0.9677709999999999,0.00875655900000129,1.147,1.0339871000000007,-1.075
25,0.025,0.966696,0.008801583999884314,1.151,1.0346015600000007,-1.051
26,0.026,0.965645,0.008870974999968894,1.151,1.0344449000000007,-1.05
27,0.027,0.964595,0.008910975000006146,1.153,1.0349735200000005,-1.065
28,0.028,0.96353,0.009037100000074133,1.153,1.0347521500000008,-1.048
29,0.029,0.962482,0.009069676000042819,1.154,1.0349990800000006,-1.052
30,0.03,0.9614299999999999,0.009151100000017322,1.157,1.0355583300000009,-1.074
31,0.031,0.960356,0.009191264000022783,1.163,1.0370751200000006,-1.065
